timestamp,open,high,low,close,volume,sma5,ema5,sma200,sma20,rsi14
2016-11-09,186.875,192.0,183.95,190.06,8173065,191.23799999999991,192.01844532335826,212.53324999999978,196.8305000000001,39.93669526700578
2016-11-10,191.05,191.61,180.42,185.35,6750341,190.8239999999999,189.79563021557217,212.51149999999978,196.0860000000001,35.537171801555814
2016-11-11,184.24,188.88,183.0,188.56,3988504,190.42399999999992,189.38375347704812,212.4982999999998,195.68850000000012,40.35936474549103
2016-11-14,188.0,188.25,178.19,181.45,6552205,188.07199999999995,186.73916898469875,212.42084999999977,195.0630000000001,34.24822103073906
2016-11-15,182.78,186.43,182.05,183.77,3902018,185.8379999999999,185.74944598979917,212.42579999999975,194.2965000000001,37.570027934513945
2016-11-16,182.65,184.73,181.21,183.93,3434437,184.61199999999994,185.14296399319946,212.47804999999974,193.3150000000001,37.803400712795515
2016-11-17,183.49,189.49,182.1101,188.66,4887067,185.27399999999994,186.31530932879963,212.54469999999975,192.7930000000001,44.418184123305
2016-11-18,190.65,193.0,185.0,185.02,5210347,184.56599999999997,185.88353955253308,212.65679999999975,192.0395000000001,40.820277650653914
2016-11-21,185.04,188.89,184.41,184.52,4361043,185.17999999999998,185.42902636835538,212.83944999999974,191.1275000000001,40.33694583294828
2016-11-22,185.84,191.47,183.71,191.17,5603361,186.66,187.34268424557024,213.05404999999973,190.5690000000001,48.98815456772131
2016-11-23,190.61,195.644,189.0,193.14,4891893,188.502,189.27512283038016,213.30139999999975,190.1140000000001,51.243599407983
2016-11-25,193.64,197.2372,193.64,196.65,2366098,190.10000000000002,191.73341522025345,213.53229999999974,189.7460000000001,55.05648508099481
2016-11-28,195.48,199.35,194.55,196.12,4529182,192.32000000000002,193.19561014683563,213.75769999999974,189.5535000000001,54.36513808714027
2016-11-29,195.56,196.73,189.5,189.57,4439256,193.33,191.98707343122376,213.92969999999977,189.1455000000001,46.58044732028498
2016-11-30,191.0,191.89,187.5,189.4,3547104,192.97600000000006,191.12471562081583,214.03329999999977,189.0760000000001,46.39476006022287
2016-12-01,188.25,188.53,181.0,181.88,5126401,190.72400000000005,188.04314374721056,214.10884999999976,188.76900000000012,38.99036823697114
2016-12-02,182.88,184.88,180.0,181.47,4042324,187.68800000000005,185.85209583147372,214.18329999999978,188.4715000000001,38.62839387600294
2016-12-05,182.51,188.89,182.51,186.8,4072239,185.82400000000004,186.16806388764914,214.2285999999998,188.28350000000012,45.6874797431316
2016-12-06,185.52,186.58,182.6825,185.85,3391622,185.08000000000007,186.0620425917661,214.27179999999979,187.91550000000012,44.70057515863393
2016-12-07,186.15,193.4,185.0,193.15,5461851,185.8300000000001,188.4246950611774,214.3425499999998,187.8260000000001,53.08664369646339
2016-12-08,192.05,192.5,189.54,192.29,3194148,187.9120000000001,189.71313004078493,214.3668499999998,187.9375000000001,52.084553047815156
2016-12-09,190.87,193.83599999999998,190.81,192.18,2722505,190.0540000000001,190.53542002718996,214.37604999999982,188.2790000000001,51.94947591658063
2016-12-12,192.8,194.42,191.04,192.43,2438876,191.18000000000012,191.16694668479332,214.37854999999982,188.4725000000001,52.25255435206823
2016-12-13,193.18,201.28,193.0,198.15,6823884,193.64000000000013,193.49463112319555,214.43754999999982,189.30750000000012,58.67512845292687
2016-12-14,198.74,203.0,196.76,198.69,4150927,194.7480000000001,195.22642074879704,214.48929999999984,190.05350000000013,59.232640147739296
2016-12-15,198.41,200.74,197.39,197.58,3219567,195.80600000000013,196.0109471658647,214.49849999999986,190.73600000000013,57.51497959455078
2016-12-16,198.08,202.59,197.6,202.49,3796889,197.8680000000001,198.1706314439098,214.50574999999986,191.42750000000015,62.67153386360392
2016-12-19,202.49,204.45,199.84,202.73,3488071,199.9280000000001,199.69042096260654,214.49294999999987,192.31300000000016,62.908514261498276
2016-12-20,203.05,209.0,202.5,208.79,4689071,202.0560000000001,202.72361397507103,214.52389999999988,193.52650000000014,68.36899989754025
2016-12-21,208.45,212.23,207.41,207.7,5207622,203.8580000000001,204.38240931671402,214.51879999999986,194.35300000000012,66.47341352665126
2016-12-22,208.22,209.99,206.5,208.45,3111108,206.0320000000001,205.73827287780935,214.53514999999985,195.11850000000013,67.14834708923263
2016-12-23,208.0,213.45,207.71,213.34,4670464,208.20200000000008,208.27218191853956,214.56434999999982,195.95300000000015,71.21691284171195
2016-12-27,214.88,222.25,214.42,219.53,5915732,211.56200000000007,212.02478794569305,214.5862499999998,197.12350000000015,75.3744531632403
2016-12-28,221.53,223.8,217.2,219.74,3782456,213.7520000000001,214.5965252971287,214.5932499999998,198.63200000000012,75.50372753328475
2016-12-29,218.56,219.2,214.1225,214.68,4044968,215.14800000000008,214.6243501980858,214.55699999999982,199.89600000000013,66.45165080359476
2016-12-30,216.3,217.5,211.68,213.69,4642620,216.19600000000008,214.3129001320572,214.49354999999986,201.48650000000012,64.81437982145923
2017-01-03,214.86,220.33,210.96,216.99,5923254,216.9260000000001,215.2052667547048,214.41479999999984,203.2625000000001,67.67352718483966
2017-01-04,214.75,228.0,214.31,226.99,11213471,218.41800000000012,219.1335111698032,214.35814999999985,205.2720000000001,74.44912785043104
2017-01-05,226.42,227.48,221.95,226.75,5911695,219.8200000000001,221.6723407798688,214.32069999999985,207.3170000000001,74.04798537194655
2017-01-06,226.93,230.31,225.45,229.01,5527893,222.6860000000001,224.1182271865792,214.35284999999985,209.11000000000013,75.39256717091239
2017-01-09,228.97,231.92,228.0,231.28,3979484,226.2040000000001,226.5054847910528,214.37049999999985,211.05950000000013,76.69844673031648
2017-01-10,232.0,232.0,226.89,229.87,3659955,228.78000000000006,227.62698986070185,214.36854999999986,212.9440000000001,74.06907683390875
2017-01-11,229.07,229.98,226.68,229.73,3650825,229.32800000000006,228.3279932404679,214.36654999999988,214.80900000000005,73.79855235656225
2017-01-12,229.06,230.7,225.58,229.59,3790229,229.89600000000004,228.74866216031194,214.38004999999987,216.38100000000009,73.50941958991451
2017-01-13,230.0,237.85,229.59,237.75,6092960,231.64400000000006,231.74910810687462,214.4199499999999,218.33400000000012,78.73816038875667
2017-01-17,236.7,239.96,234.37,235.58,4617522,232.50400000000005,233.02607207124976,214.4098999999999,220.2340000000001,74.52542336209011
2017-01-18,236.65,239.71,235.58,238.36,3768967,234.20200000000006,234.80404804749983,214.3667499999999,222.0275000000001,76.27658425963962
2017-01-19,247.25,248.68,240.75,243.76,7732303,237.00800000000004,237.7893653649999,214.3081999999999,224.07900000000012,79.25908544865392
2017-01-20,245.46,246.0,243.01,244.73,4204275,240.03600000000006,240.10291024333327,214.20474999999996,225.87600000000012,79.75153104053989
2017-01-23,245.85,250.8899,245.5,248.92,6262938,242.27000000000007,243.04194016222218,214.16334999999995,227.93700000000013,81.76549336243723
2017-01-24,250.0,254.8,249.65,254.61,4965451,246.0760000000001,246.8979601081481,214.18604999999997,230.24500000000012,84.08105506443512
2017-01-25,257.31,258.46,251.8,254.47,5146361,249.29800000000014,249.42197340543208,214.20879999999997,232.30150000000012,83.79908560413415
2017-01-26,254.29,255.74,250.75,252.51,3152123,251.04800000000014,250.4513156036214,214.23225,233.95050000000015,79.76602640005027
2017-01-27,251.38,253.0,248.52,252.95,3166336,252.69200000000015,251.28421040241426,214.22435,235.61100000000016,79.9987464605829
2017-01-30,252.53,255.2899,247.1,250.63,3801074,253.0340000000001,251.06614026827617,214.21819999999997,237.40850000000015,75.09441014554926
2017-01-31,249.24,255.89,247.7,251.93,4116104,252.49800000000013,251.3540935121841,214.20529999999997,239.32050000000018,75.98291027171535
2017-02-01,253.05,253.2,249.05,249.24,3958829,251.45200000000014,250.64939567478942,214.18209999999996,240.93300000000016,70.38728662462427
2017-02-02,248.34,252.42,247.71,251.55,2499775,251.26000000000013,250.9495971165263,214.20299999999995,242.1610000000002,72.27545770442595
2017-02-03,251.91,252.18,249.68,251.33,2186723,250.9360000000001,251.0763980776842,214.20979999999997,243.39000000000019,71.80586811549406
2017-02-06,251.0,257.82,250.63,257.77,3562517,252.36400000000012,253.30759871845612,214.25719999999993,244.82800000000015,76.59891313110437
2017-02-07,258.19,260.0,256.42,257.48,4244775,253.4740000000001,254.6983991456374,214.27584999999996,246.13800000000015,75.97257844830057
2017-02-08,257.35,263.36,256.2,262.08,3933014,256.0420000000001,257.1589327637583,214.32714999999996,247.74850000000015,78.91736166627499
2017-02-09,266.25,271.18,266.15,269.2,7820222,259.5720000000001,261.1726218425055,214.40444999999997,249.72200000000015,82.49376000695072
2017-02-10,269.79,270.95,266.11,269.23,3619739,263.15200000000016,263.8584145616704,214.49324999999996,251.70400000000018,82.50722498286957
2017-02-13,270.74,280.79,270.51,280.6,7029605,267.71800000000013,269.4389430411136,214.65769999999998,253.8465000000002,86.6867042578913
2017-02-14,279.03,287.39,278.61,280.98,7345224,272.4180000000001,273.2859620274091,214.85879999999997,256.1165000000002,86.80021530454451
2017-02-15,280.0,282.24,276.44,279.76,4947856,275.9540000000001,275.4439746849394,215.04859999999996,258.1865000000002,84.31469820147893
2017-02-16,277.6,280.0,268.5,268.95,7077322,275.9040000000001,273.27931645662625,215.23174999999995,259.4460000000002,66.22051267998914
2017-02-17,265.8,272.89,264.15,272.23,6257149,276.50400000000013,272.9295443044175,215.4801,260.8210000000002,68.43405284772663
2017-02-21,275.45,281.4,274.01,277.39,5676747,275.8620000000002,274.41636286961165,215.80939999999998,262.2445000000002,71.5882764356356
2017-02-22,280.31,283.45,272.6,273.51,8754975,274.36800000000017,274.1142419130744,216.10229999999999,263.18950000000024,66.22920096842992
2017-02-23,264.0,264.66,255.56,255.99,14915249,269.61400000000015,268.0728279420496,216.33765,263.2655000000002,48.55412890839895
2017-02-24,252.66,258.25,250.2,257.0,8171626,267.22400000000016,264.38188529469977,216.5792,263.4900000000002,49.39261816537367
2017-02-27,248.17,248.36,242.01,246.23,11460810,262.02400000000017,258.33125686313315,216.76555,263.15400000000017,41.6055004382069
2017-02-28,244.19,251.0,243.9,249.99,6078145,256.54400000000015,255.55083790875543,216.9791,263.1220000000002,44.87314446400909
2017-03-01,254.18,254.85,249.11,250.02,4809488,251.84600000000015,253.70722527250362,217.19115,263.02650000000017,44.89963772057807
2017-03-02,249.71,253.28,248.27,250.48,3351833,250.74400000000014,252.6314835150024,217.4021,263.0885000000002,45.33346309206823
2017-03-03,250.74,251.9,249.0,251.57,2929234,249.65800000000013,252.27765567666827,217.63664999999997,263.08950000000016,46.4101668954954
2017-03-06,247.91,251.7,247.51,251.21,3355500,250.65400000000014,251.9217704511122,217.83684999999997,263.08350000000013,46.0873050798432
2017-03-07,251.92,253.89,248.32,248.59,3459470,250.3740000000001,250.81118030074146,218.00374999999997,262.6245000000002,43.70437165439482
2017-03-08,247.0,250.07,245.32,246.87,3728649,249.74400000000014,249.49745353382764,218.1367,262.09400000000016,42.16311445708682
2017-03-09,247.63,248.66,243.0,244.9,3879293,248.62800000000016,247.96496902255177,218.28009999999998,261.2350000000001,40.40554045556147
2017-03-10,246.21,246.5,243.0,243.69,3066272,247.0520000000002,246.53997934836784,218.409,259.9595000000001,39.32133152623144
2017-03-13,244.82,246.85,242.78,246.17,3022625,246.04400000000018,246.41665289891188,218.54194999999996,258.80650000000014,42.714222211710485
2017-03-14,246.11,258.12,246.02,258.0,7598446,247.92600000000022,250.2777685992746,218.70634999999996,257.67650000000015,55.4973571982116
2017-03-15,257.0,261.0,254.27,255.73,5330806,249.69800000000023,252.09517906618305,218.86979999999997,256.4140000000001,53.051053512578704
2017-03-16,262.4,265.75,259.06,262.05,7132153,253.1280000000002,255.4134527107887,219.06389999999996,255.52850000000012,58.531682314451665
2017-03-17,264.0,265.33,261.2,261.5,6497496,256.69000000000017,257.44230180719245,219.27359999999996,255.15600000000012,57.89824992202753
2017-03-20,260.6,264.55,258.82,261.92,3614294,259.8400000000002,258.9348678714616,219.48839999999996,254.64050000000015,58.2696420176331
2017-03-21,262.83,264.8,250.24,250.68,6908554,258.3760000000002,256.1832452476411,219.64684999999997,253.30500000000015,46.45833728949832
2017-03-22,251.56,255.07,250.51,255.01,4059297,258.2320000000002,255.79216349842739,219.81849999999997,252.38000000000017,50.61157659551177
2017-03-23,255.39,257.67,253.3,254.78,3320245,256.7780000000002,255.45477566561826,219.9307,252.31950000000015,50.38798948947644
2017-03-24,255.7,263.89,255.01,263.16,5647253,257.11000000000024,258.0231837770788,220.06890000000004,252.62750000000014,57.717261814697146
2017-03-27,260.6,270.57,259.75,270.22,6230795,258.7700000000002,262.08878918471925,220.27320000000003,253.82700000000017,62.71479749535688
2017-03-28,277.02,280.68,275.0,277.45,7987604,264.1240000000002,267.20919278981285,220.56650000000002,255.2000000000002,67.01446271266897
2017-03-29,278.34,279.6,275.54,277.38,3676157,268.5980000000002,270.59946185987525,220.86405,256.56800000000015,66.93398247926343
2017-03-30,278.04,282.0,277.21,277.92,4148426,273.2260000000002,273.0396412399168,221.17884999999998,257.94000000000017,67.26062407390322
2017-03-31,278.73,279.68,276.32,278.3,3294640,276.2540000000002,274.79309415994453,221.48185,259.2765000000002,67.5038979004206
2017-04-03,286.9,299.0,284.58,298.52,13888618,281.91400000000016,282.70206277329635,221.88479999999998,261.6420000000002,77.2085376597851
2017-04-04,296.89,304.81,294.53,303.7,10134556,287.16400000000016,289.7013751821976,222.32594999999998,264.3975000000002,78.94341722653785
2017-04-05,302.04,304.88,294.2,295.0,7880938,290.6880000000002,291.4675834547984,222.70245,266.8040000000002,69.38981709569859
2017-04-06,296.88,301.94,294.1,298.7,5520588,294.84400000000016,293.87838896986557,223.09789999999998,269.49400000000026,70.99733633379398
2017-04-07,297.5,302.69,297.15,302.54,4562929,299.6920000000002,296.76559264657703,223.62729999999996,272.43650000000025,72.60528166008645
2017-04-10,309.15,313.73,308.71,312.39,7664458,302.4660000000002,301.97372843105137,224.20724999999996,275.7475000000003,76.24362189974872
2017-04-11,313.38,313.47,305.5,308.71,5724577,303.4680000000002,304.2191522873676,224.78504999999993,278.28300000000024,72.37614110542975
2017-04-12,306.34,308.45,296.32,296.84,6050682,303.8360000000001,301.7594348582451,225.2764999999999,280.3385000000003,61.5337384518374
2017-04-13,296.7,307.39,295.3,304.0,9284634,304.89600000000013,302.5062899054967,225.7875499999999,282.43600000000026,64.94508623424439
2017-04-17,302.7,304.0,298.68,301.44,4138736,304.67600000000016,302.1508599369978,226.2437999999999,284.4330000000003,62.800608719733304
2017-04-18,299.7,300.84,297.9,300.25,3035698,302.24800000000016,301.5172399579985,226.68364999999991,286.34950000000026,61.77940913646536
2017-04-19,302.46,306.62,302.11,305.52,3898024,301.6100000000001,302.8514933053323,227.12874999999988,289.0915000000003,64.5301781291144
2017-04-20,306.51,309.15,300.23,302.51,6149352,302.74400000000014,302.73766220355486,227.5713999999999,291.4665000000003,61.79460790304465
2017-04-21,302.0,306.4,300.42,305.6,4509756,303.06400000000014,303.69177480236993,228.02719999999988,294.0075000000003,63.50499758597623
2017-04-24,309.22,310.55,306.02,308.03,5077561,304.3820000000001,305.13784986824663,228.48764999999986,296.2510000000003,64.83813461511934
2017-04-25,308.0,313.98,305.86,313.79,6666406,307.0900000000001,308.02189991216443,228.97269999999986,298.4295000000003,67.83726445466968
2017-04-26,312.37,314.5,309.0,310.17,4184186,308.0200000000001,308.7379332747763,229.39964999999987,300.06550000000027,64.13482435430788
2017-04-27,311.69,313.09,307.5,308.63,3430245,309.2440000000001,308.70195551651756,229.81954999999982,301.62800000000027,62.57029136350561
2017-04-28,309.83,314.8,308.0,314.07,4447619,310.9380000000001,310.4913036776784,230.27724999999984,303.4355000000003,65.74884067863778
2017-05-01,314.88,327.25,314.81,322.83,8480546,313.8980000000001,314.60420245178557,230.78374999999986,305.66200000000026,70.1454063242164
2017-05-02,324.0,327.66,316.56,318.89,5242868,314.9180000000001,316.0328016345237,231.27619999999985,306.6805000000003,66.03941255019897
2017-05-03,317.67,321.53,310.45,311.02,6278906,315.0880000000001,314.3618677563491,231.70004999999983,307.0465000000003,58.653922669647535
2017-05-04,307.44,307.77,290.76,295.46,14039582,312.45400000000006,308.0612451708994,232.0510499999998,307.06950000000035,47.37337939148648
2017-05-05,298.0,308.55,296.8,308.35,8084153,311.31000000000006,308.1574967805996,232.4509999999998,307.55200000000036,55.08055634887626
2017-05-08,310.9,313.79,305.82,307.19,6981229,308.18200000000013,307.83499785373306,232.88444999999982,307.7845000000003,54.309728783696634
2017-05-09,309.38,321.99,309.1,321.26,9596356,308.6560000000001,312.30999856915537,233.37939999999983,308.22800000000035,61.371141356897745
2017-05-10,321.56,325.5,318.12,325.22,5681214,311.49600000000015,316.61333237943694,233.85544999999985,309.0535000000003,63.09969772386677
2017-05-11,323.4,326.0,319.6,323.1,4693235,317.02400000000017,318.77555491962465,234.32339999999982,310.36650000000037,61.51275160117711
2017-05-12,325.48,327.0,321.53,324.81,4114166,320.31600000000014,320.7870366130831,234.8049999999998,311.4070000000004,62.335583427000536
2017-05-15,318.38,320.2,312.53,315.88,7568594,322.0540000000002,319.1513577420554,235.2313499999998,312.1290000000004,55.645049417650945
2017-05-16,317.59,320.06,315.14,317.01,4121619,321.2040000000002,318.43757182803694,235.6424499999998,312.96700000000044,56.284449044204955
2017-05-17,314.39,314.63,305.5,306.11,6675795,317.3820000000002,314.3283812186913,236.0229499999998,312.99650000000037,48.95369726883373
2017-05-18,307.0,313.94,305.31,313.06,5590416,315.37400000000014,313.9055874791275,236.4522499999998,313.5240000000004,53.14420278321009
2017-05-19,315.5,316.5,310.2,310.83,4639506,312.57800000000015,312.88039165275165,236.8774499999998,313.78550000000035,51.67826745300288
2017-05-22,312.8,314.37,306.8,310.35,4279615,311.4720000000001,312.03692776850113,237.2761499999998,313.9015000000004,51.3499304478012
2017-05-23,310.46,310.73,303.48,303.86,4304658,308.84200000000016,309.3112851790008,237.6452999999998,313.40500000000037,47.001690436344546
2017-05-24,306.51,311.0,305.4,310.22,5016931,309.6640000000001,309.61419011933384,238.0655999999998,313.40750000000037,51.34938554149257
2017-05-25,311.02,316.97,307.81,316.83,4819412,310.4180000000001,312.01946007955587,238.5043499999998,313.8175000000004,55.440713710674444
2017-05-26,317.28,325.49,316.31,325.14,7705715,313.2800000000001,316.39297338637056,239.00179999999978,314.37100000000044,59.99551013099644
2017-05-30,326.0,336.28,325.76,335.1,7663064,318.23000000000013,322.62864892424705,239.55274999999975,314.9845000000004,64.65844544993391
2017-05-31,337.69,342.89,335.16,341.01,9863176,325.66000000000014,328.755765949498,240.12974999999977,316.0905000000004,67.10834987588328
2017-06-01,344.0,344.88,337.29,340.37,7580447,331.6900000000001,332.62717729966533,240.7036499999998,317.55800000000045,66.57017874996745
2017-06-02,339.77,342.88,335.93,339.85,5570256,336.29400000000015,335.03478486644354,241.28484999999978,319.7775000000005,66.10631033289539
2017-06-05,338.5,348.44,334.21,347.32,6737855,340.73000000000013,339.129856577629,241.9052499999998,321.72600000000045,69.40449280753968
2017-06-06,344.7,359.49,339.97,352.85,10951473,344.2800000000001,343.70323771841936,242.55194999999978,324.00900000000047,71.60718351314354
2017-06-07,356.34,360.5,355.14,359.65,9287888,348.00800000000015,349.0188251456129,243.22519999999977,325.92850000000044,74.07847968592648
2017-06-08,363.75,371.9,360.22,370.0,8975028,353.9340000000002,356.01255009707523,243.96054999999978,328.1675000000004,77.31495361667537
2017-06-09,374.42,376.87,354.8,357.32,17160231,357.4280000000002,356.4483667313835,244.6229499999998,329.8785000000004,66.38009655254427
2017-06-12,357.99,364.5,350.62,359.01,10476833,359.7660000000003,357.302244487589,245.3048999999998,331.5885000000004,67.04901043135973
2017-06-13,367.62,376.0,366.61,375.95,11693404,364.3860000000003,363.518162991726,246.0798499999998,334.5920000000004,72.87483627806355
2017-06-14,381.09,384.25,376.31,380.66,12731997,368.5880000000003,369.2321086611507,246.88319999999982,337.77450000000033,74.23863444134416
2017-06-15,372.5,375.46,366.49,375.34,10371559,369.6560000000003,371.2680724407671,247.68389999999982,341.2360000000004,69.96002079976807
2017-06-16,377.98,378.01,370.1,371.4,6259666,372.4720000000003,371.3120482938447,248.48419999999984,344.15300000000036,66.88552089957608
2017-06-19,375.0,376.7,367.8,369.8,6392331,374.63000000000034,370.8080321958965,249.27314999999984,347.1015000000003,65.62428141473313
2017-06-20,376.67,378.88,369.73,372.24,7396357,373.8880000000003,371.28535479726435,250.13049999999984,350.1960000000003,66.65686773461375
2017-06-21,374.35,376.99,368.02,376.4,4900356,373.0360000000003,372.99023653150954,251.02359999999987,353.8230000000003,68.3996938519197
2017-06-22,377.99,385.0,373.57,382.61,7485677,374.4900000000003,376.1968243543397,251.92249999999984,357.4425000000003,70.84921332592349
2017-06-23,382.45,386.99,379.35,383.45,6176578,376.90000000000026,378.6145495695598,252.83119999999985,360.7735000000003,71.17470192607007
2017-06-26,386.69,386.95,373.1,377.49,6575285,378.43800000000033,378.2396997130399,253.73184999999984,363.39100000000025,65.57962467650077
2017-06-27,376.4,376.4,362.02,362.37,6884529,376.46400000000034,372.9497998086933,254.57134999999982,364.75450000000023,53.985284480142184
2017-06-28,366.68,371.74,362.52,371.24,6245040,375.43200000000036,372.37986653912884,255.43604999999982,366.2660000000002,58.608506226316926
2017-06-29,370.61,371.0,354.1,360.75,8180408,371.0600000000003,368.5032443594192,256.2595499999998,367.2850000000002,51.95959829251102
2017-06-30,363.71,366.77,359.62,361.61,5759458,366.69200000000035,366.20549623961284,257.0855499999998,368.37300000000016,52.43600257873852
2017-07-03,370.24,371.35,351.5,352.62,6297330,361.71800000000036,361.67699749307525,257.8465499999998,368.6380000000002,47.170002589511235
2017-07-05,347.2,347.24,326.33,327.09,16883496,354.6620000000004,350.1479983287168,258.45499999999976,367.3500000000002,36.08660114773715
2017-07-06,317.26,320.7899,306.3,308.83,19189195,342.18000000000035,336.3753322191445,258.9674499999998,364.8090000000002,30.55636696370202
2017-07-07,313.5,317.0,307.38,313.22,14053750,332.6740000000003,328.6568881460964,259.5103499999998,361.9700000000002,33.206573358179526
2017-07-10,312.9,317.94,303.13,316.05,13702080,323.56200000000035,324.4545920973976,260.06449999999984,359.9065000000002,34.93054853558586
2017-07-11,316.0,327.28,314.3,327.22,11400054,318.4820000000003,325.3763947315984,260.66844999999984,358.31700000000023,41.363586359650164
2017-07-12,330.4,333.1,324.5,329.52,10297839,318.96800000000036,326.75759648773226,261.2787999999998,355.9955000000002,42.621490560933495
2017-07-13,330.11,331.6,319.97,323.41,8540442,321.88400000000036,325.64173099182153,261.85089999999985,353.1330000000002,40.15693409269639
2017-07-14,323.19,328.42,321.22,327.78,5590393,324.7960000000004,326.35448732788103,262.46074999999985,350.7550000000002,42.70860378803108
2017-07-17,325.54,327.1,313.45,319.57,9784200,325.50000000000034,324.0929915519207,263.02724999999987,348.1635000000002,39.31676788825303
2017-07-18,317.5,329.13,315.66,328.24,6326961,325.70400000000035,325.4753277012805,263.66494999999986,346.0855000000002,44.343608633437015
2017-07-19,328.23,331.65,323.22,325.26,6300735,324.8520000000004,325.4035518008537,264.2710999999999,343.7365000000002,43.02437167643473
2017-07-20,326.9,330.22,324.2,329.92,5098707,326.15400000000034,326.90903453390246,264.8521999999999,341.41250000000025,45.74271418860741
2017-07-21,329.46,331.26,325.8,328.4,4826383,326.27800000000036,327.40602302260163,265.4371499999999,338.7020000000002,44.9887318724583
2017-07-24,330.24,343.4,330.01,342.52,8552012,330.8680000000004,332.4440153484011,266.10744999999986,336.65550000000025,52.77588707646375
2017-07-25,345.0,345.6,334.15,339.6,6958889,333.1400000000004,334.8293435656007,266.8004499999999,334.7610000000003,51.162956608264516
2017-07-26,340.36,345.5,338.12,343.85,4750198,336.8580000000004,337.8362290437338,267.53664999999984,333.8350000000003,53.39549416392192
2017-07-27,346.0,347.5,326.29,334.46,8259202,337.7660000000004,336.7108193624892,268.2041999999999,331.9960000000003,48.15739472139466
2017-07-28,336.89,339.6,332.51,335.07,4841257,339.10000000000036,336.1638795749928,268.8790499999999,330.71200000000033,48.510768616682235
2017-07-31,335.5,341.49,321.04,323.47,8499335,335.29000000000036,331.93258638332856,269.4888499999999,328.80500000000035,42.56854141934165
2017-08-01,323.0,324.45,316.13,319.57,8247544,331.2840000000004,327.81172425555235,270.0854999999999,327.1525000000003,40.76076497089183
2017-08-02,318.94,327.12,311.22,325.89,9911432,327.69200000000035,327.17114950370154,270.73239999999987,327.0925000000003,44.848216979531145
2017-08-03,345.33,350.0,343.15,347.09,13448583,330.21800000000036,333.810766335801,271.49804999999986,329.0055000000003,55.8523185643226
2017-08-04,347.0,357.27,343.3,356.91,9151520,334.58600000000035,341.510510890534,272.2870999999999,331.19000000000034,59.848599757573076
2017-08-07,357.35,359.48,352.75,355.17,6265570,340.9260000000004,346.0636739270227,273.04514999999986,333.1460000000003,58.83238145752375
2017-08-08,357.53,368.58,357.4,365.22,7363033,350.05600000000044,352.44911595134846,273.8757499999999,335.04600000000033,62.76503316957656
2017-08-09,361.0,370.0,358.95,363.53,6847245,357.58400000000046,356.14274396756565,274.6929499999999,336.7465000000003,61.69769025116767
2017-08-10,361.6,366.65,354.66,355.4,7035192,359.2460000000005,355.89516264504374,275.4561499999999,338.3460000000003,56.702236699026315
2017-08-11,356.97,361.26,353.62,357.87,4318835,359.4380000000005,356.5534417633625,276.2337999999999,339.8505000000003,57.81963358951021
2017-08-14,364.63,367.66,362.6,363.8,4461215,361.1640000000005,358.96896117557503,277.04159999999996,342.0620000000003,60.45804523366635
2017-08-15,365.2,365.49,359.37,362.33,3048074,360.58600000000047,360.08930745038333,277.8332,343.7665000000003,59.4650631420646
2017-08-16,363.0,366.5,362.52,362.91,3328576,360.4620000000005,361.0295383002556,278.6479,345.6490000000003,59.745989065620435
2017-08-17,361.21,363.3,351.59,351.92,4969222,359.7660000000004,357.9930255335037,279.41884999999996,346.7490000000003,52.343474868646446
2017-08-18,352.91,354.0,345.8,347.46,5335793,357.6840000000005,354.4820170223358,280.20219999999995,347.70200000000034,49.654710185731524
2017-08-21,345.82,345.82,331.85,337.86,6458812,352.4960000000005,348.9413446815572,280.9514,347.46900000000034,44.37130949847113
2017-08-22,341.13,342.24,337.37,341.35,4288367,348.3000000000005,346.4108964543715,281.72104999999993,347.5565000000003,46.59598112048612
2017-08-23,338.99,353.49,338.3,352.77,4914201,346.2720000000005,348.53059763624765,282.53209999999996,348.00250000000034,53.19240780545154
2017-08-24,352.52,356.66,349.74,352.93,4540652,346.4740000000005,349.99706509083177,283.3307,348.92600000000033,53.27948030790726
2017-08-25,354.24,355.69,347.3,348.05,3461744,346.59200000000055,349.34804339388785,284.09624999999994,349.5750000000004,50.211500829843445
2017-08-28,347.28,347.35,339.72,345.66,3718108,348.1520000000005,348.11869559592526,284.87425,350.68450000000036,48.73148990188445
2017-08-29,339.48,349.05,338.75,347.36,4032825,349.35400000000055,347.8657970639502,285.6843,352.07400000000035,49.86350289322286
2017-08-30,349.67,353.47,347.0,353.18,3390055,349.4360000000005,349.6371980426335,286.5074,353.4385000000003,53.63769884611496
2017-08-31,353.55,358.44,352.82,355.9,4072795,350.03000000000054,351.72479869508896,287.37965,353.8790000000003,55.330147786252034
2017-09-01,356.12,357.59,353.69,355.4,3049546,351.5000000000005,352.949865796726,288.23780000000005,353.8035000000003,54.93316561573761
2017-09-05,353.8,355.49,345.89,349.59,3813862,352.28600000000046,351.82991053115063,289.06610000000006,353.52450000000033,50.407378754385334
2017-09-06,349.5,350.98,341.56,344.53,4058983,351.7200000000004,349.3966070207671,289.84545,352.4900000000003,46.79171912707947
2017-09-07,345.98,352.48,343.45,350.61,4219997,351.2060000000005,349.80107134717804,290.6734,351.8440000000003,51.310930420619826
2017-09-08,348.99,349.78,342.3,343.4,3248803,348.7060000000004,347.66738089811867,291.46780000000007,351.24400000000026,46.289971148387835
