timestamp,open,high,low,close,volume,sma5,rsi14
2015-06-05,141.04,141.3689,140.05,140.73,3215636,142.046,37.937931345810206
2015-06-08,140.24,141.35,140.2,140.64,2756645,141.92399999999998,37.72473648198336
2015-06-09,140.5,140.99,139.9,140.1,2647571,141.29399999999998,36.40290800671642
2015-06-10,140.68,142.6,140.29,141.62,2784396,140.856,42.509253184127715
2015-06-11,142.01,143.98,141.75,142.96,2924468,141.20999999999998,47.31212169041219
2015-06-12,142.62,142.86,141.09,142.8,2395238,141.62399999999997,46.80927622273623
2015-06-15,142.04,142.59,141.2777,142.29,2631428,141.95399999999998,45.16162035907738
2015-06-16,141.42,143.58,141.42,142.34,2450557,142.402,45.36466554628798
2015-06-17,142.87,144.0,141.9,143.43,2775397,142.76399999999995,49.73407683204055
2015-06-18,143.91,146.53,143.91,145.38,3728900,143.24799999999996,56.44497145749323
2015-06-19,145.19,146.1,144.95,145.13,4833868,143.71399999999994,55.423350915044445
2015-06-22,146.07,146.21,145.09,145.7,2084081,144.39599999999996,57.32008912616709
2015-06-23,146.33,146.45,143.8,144.43,2864424,144.81399999999996,52.010015900060985
2015-06-24,143.76,144.8,142.51,143.0,3989088,144.72799999999998,46.75755915157803
2015-06-25,143.27,143.76,142.34,142.45,2150968,144.142,44.88022384422641
2015-06-26,143.03,143.04,141.89,142.48,3151846,143.612,45.0099171733981
2015-06-29,140.96,141.32,138.58,138.73,3754214,142.218,34.1828059282374
2015-06-30,140.06,140.06,138.44,138.72,3434761,141.07599999999996,34.15920844971822
2015-07-01,140.48,141.14,140.02,140.73,3260868,140.62199999999999,42.71876051236625
2015-07-02,141.29,141.52,139.88,140.21,2116516,140.17399999999998,41.22557195331435
2015-07-06,139.02,140.73,139.0,140.52,2093393,139.78199999999998,42.51557064143676
2015-07-07,140.8,143.44,140.14,143.15,3692104,140.66599999999997,52.1174614348102
2015-07-08,142.5,143.15,141.52,141.92,3386472,141.30599999999995,48.073162257830376
2015-07-09,143.89,144.2,142.73,142.8,2486829,141.71999999999994,51.00267019138035
2015-07-10,144.14,145.19,143.866,144.48,2191962,142.57399999999993,56.095121397990155
2015-07-13,145.96,146.75,145.6001,146.62,2194245,143.79399999999993,61.573747591797236
2015-07-14,146.76,148.3,146.445,147.75,3388090,144.71399999999994,64.11977678256488
2015-07-15,147.75,147.75,146.48,146.89,2653911,145.70799999999994,60.81710236143686
2015-07-16,147.79,148.7999,147.77,148.49,2509591,146.84599999999995,64.48250971056962
2015-07-17,147.25,147.4399,146.0201,146.84,3127019,147.31799999999996,58.41388307890541
2015-07-20,147.11,147.2,145.9101,146.72,3016207,147.33799999999997,57.98646087961508
2015-07-21,146.59,146.59,144.22,145.0,4450681,146.78799999999995,52.101749244890044
2015-07-22,148.9,149.18,145.11,146.47,6236325,146.70399999999998,56.19351326109003
2015-07-23,147.0,147.95,145.79,146.11,4116025,146.22799999999998,54.955369964195036
2015-07-24,145.81,146.47,143.98,144.06,2454926,145.67199999999997,48.41369450381531
2015-07-27,143.22,143.35,140.8,141.03,3532068,144.53399999999993,40.70172766419447
2015-07-28,141.61,142.17,139.51,141.81,4137551,143.89599999999996,43.2096170804374
2015-07-29,142.48,144.61,142.37,144.14,3260403,143.42999999999995,50.01085617576755
2015-07-30,143.35,143.92,142.2056,143.01,2643985,142.80999999999995,47.066869979056065
2015-07-31,143.76,144.92,143.29,144.17,3163496,142.83199999999994,50.30118097846898
2015-08-03,144.44,144.75,142.59,143.69,3087956,143.36399999999995,48.96786434420572
2015-08-04,143.55,144.87,143.0401,143.54,1972989,143.70999999999995,48.53490807540942
2015-08-05,143.9,145.6,143.77,144.95,2914052,143.87199999999996,52.762850712171776
2015-08-06,144.7,145.25,143.42,143.82,2453479,144.03399999999996,49.269527684762714
2015-08-07,143.22,143.84,141.7,142.42,2953194,143.68399999999997,45.27045218980137
2015-08-10,143.79,146.77,143.78,145.86,3431860,144.118,54.946991977201854
2015-08-11,144.14,144.93,143.28,144.05,2816679,144.21999999999997,49.943407755154816
2015-08-12,142.55,143.01,139.86,142.43,4405521,143.71599999999998,45.913468349569676
2015-08-13,142.03,145.45,141.53,144.81,5124690,143.914,52.03664169068913
2015-08-14,144.61,145.47,143.76,145.09,2927085,144.448,52.714872852859514
2015-08-17,144.6,144.86,142.93,144.44,3745958,144.16400000000002,50.91495161994916
2015-08-18,144.39,145.214,143.82,144.6,1955346,144.27400000000003,51.355250536908414
2015-08-19,143.42,144.48,142.32,142.72,2967301,144.33200000000002,46.12029475159292
2015-08-20,141.62,141.9,136.9,137.02,6601375,142.77400000000003,34.60313675678397
2015-08-21,134.88,135.0919,131.46,131.71,7933042,140.098,27.670804301428547
2015-08-24,123.64,135.5,115.14,127.19,9425508,136.648,23.37750915232654
2015-08-25,130.0,130.72,125.43,125.49,7158176,132.826,21.995239335745993
2015-08-26,129.34,129.76,125.23,129.34,6419148,130.15,31.826449760711284
2015-08-27,131.08,132.36,129.46,131.87,5753259,129.12,37.409113393974565
2015-08-28,131.43,133.72,130.86,133.24,4508349,129.426,40.26185234352631
2015-08-31,132.37,132.7,130.39,130.68,4231483,130.12399999999997,36.87934884653444
2015-09-01,128.16,128.99,126.94,127.44,5771809,130.51399999999998,33.09026296239301
2015-09-02,128.48,130.67,127.74,130.63,4809264,130.772,39.6632595353257
2015-09-03,132.31,132.35,130.48,131.02,3379456,130.60199999999998,40.43368989488542
2015-09-04,129.55,130.49,128.655,129.76,3746661,129.90599999999998,38.71377223607097
2015-09-08,132.27,133.99,132.0,133.82,3505646,130.53399999999996,46.59646274306567
2015-09-09,135.59,136.25,132.21,132.65,4713931,131.57599999999996,44.8078742317098
2015-09-10,132.34,134.57,132.27,133.55,2932190,132.15999999999997,46.50878405218685
2015-09-11,133.16,134.86,132.885,134.67,2628223,132.88999999999996,48.63041771684762
2015-09-14,134.72,135.13,133.725,134.43,2389564,133.82399999999998,48.189338298763815
2015-09-15,134.52,137.0,134.52,136.3,3761791,134.32,51.85360923132812
