timestamp,open,high,low,close,volume,rsi14,sma100,sma10
2016-08-08,6.94,6.99,6.91,6.95,168066,20.897960072939824,10.187700000000023,7.364999999999985
2016-08-09,6.94,6.99,6.8,6.8,194837,19.828880237262553,10.127600000000022,7.244999999999985
2016-08-10,6.79,6.94,6.74,6.81,223022,20.122256825337175,10.067900000000023,7.172999999999985
2016-08-11,6.86,7.0,6.78,6.9,398562,22.8583058158099,10.010000000000021,7.122999999999985
2016-08-12,6.92,7.19,6.92,7.04,206106,27.044563458785646,9.956200000000022,7.087999999999985
2016-08-15,7.08,7.26,6.955,7.0,255873,26.600401246529955,9.908400000000022,7.045999999999985
2016-08-16,7.02,7.15,6.93,6.97,105689,26.252166004405908,9.861300000000023,7.004999999999986
2016-08-17,6.99,7.0,6.74,6.82,132679,24.523460652249838,9.812900000000024,6.9489999999999865
2016-08-18,6.8,6.9,6.78,6.84,80932,25.230435730230127,9.759400000000023,6.907999999999987
2016-08-19,6.8,6.87,6.62,6.63,260855,22.81403875892022,9.702900000000023,6.875999999999986
2016-08-22,6.63,6.74,6.52,6.66,122532,23.934807841271237,9.650900000000023,6.846999999999985
2016-08-23,6.65,6.77,6.61,6.69,80830,25.10595055652584,9.600600000000023,6.835999999999986
2016-08-24,6.72,7.145,6.72,6.92,224217,33.55274911120688,9.554700000000024,6.846999999999985
2016-08-25,6.93,6.93,6.8,6.83,67432,32.03042581686853,9.511000000000022,6.839999999999985
2016-08-26,6.77,6.92,6.75,6.78,55045,31.18393570735357,9.467200000000023,6.813999999999984
2016-08-29,6.81,6.92,6.71,6.72,123336,30.154091905683273,9.427300000000024,6.7859999999999845
2016-08-30,6.73,6.78,6.67,6.68,80855,29.455693703822092,9.385900000000023,6.7569999999999855
2016-08-31,6.74,6.74,6.48,6.54,161219,27.090700880586027,9.342000000000022,6.728999999999985
2016-09-01,6.53,6.59,6.45,6.55,101944,27.538234976430502,9.297100000000022,6.699999999999984
2016-09-02,6.55,6.6,6.505,6.55,108203,27.538234976430502,9.250600000000022,6.691999999999984
2016-09-06,6.54,6.57,6.52,6.53,94498,27.15165542252717,9.204300000000021,6.678999999999985
2016-09-07,6.53,6.6,6.53,6.55,126345,28.236557956424406,9.15960000000002,6.664999999999985
2016-09-08,6.54,6.56,6.42,6.47,124680,26.53430746501057,9.11300000000002,6.619999999999985
2016-09-09,6.47,6.53,6.25,6.25,157762,22.514608814503035,9.066400000000021,6.561999999999985
2016-09-12,6.25,6.31,6.1,6.14,105434,20.81656282608988,9.018800000000022,6.497999999999985
2016-09-13,6.15,6.15,5.97,5.99,168981,18.740891671170843,8.969700000000023,6.424999999999985
2016-09-14,5.98,6.2609,5.9,6.02,282625,20.44936367078364,8.91800000000002,6.358999999999984
2016-09-15,5.98,6.06,5.85,5.88,119130,18.4950967338942,8.864000000000022,6.292999999999984
2016-09-16,5.83,5.9727,5.8,5.925,294589,21.10499021064861,8.80665000000002,6.230499999999985
2016-09-19,5.91,5.95,5.76,5.78,80095,18.994396162181374,8.75115000000002,6.153499999999985
2016-09-20,5.8,5.86,5.6,5.64,130578,17.20532673086707,8.69515000000002,6.064499999999986
2016-09-21,5.69,5.83,5.47,5.48,142363,15.417991058296693,8.63845000000002,5.957499999999986
2016-09-22,5.48,5.48,5.15,5.23,495806,13.123899241177597,8.577050000000021,5.833499999999987
2016-09-23,5.23,5.41,5.23,5.29,381540,16.34119215865124,8.519750000000021,5.7374999999999865
2016-09-26,5.28,5.32,5.06,5.12,200812,14.682133279881128,8.46025000000002,5.635499999999986
2016-09-27,5.09,5.27,4.91,4.98,232605,13.469336429547127,8.401050000000021,5.534499999999986
2016-09-28,4.98,5.0,4.8,4.81,286246,12.156220591164171,8.34025000000002,5.413499999999987
2016-09-29,4.81,4.87,4.74,4.76,195142,11.792093070818751,8.27825000000002,5.301499999999986
2016-09-30,4.76,4.81,4.67,4.76,241197,11.792093070818751,8.21625000000002,5.184999999999986
2016-10-03,4.77,4.8103,4.675,4.72,193926,11.473233028417738,8.15605000000002,5.0789999999999855
2016-10-04,4.74,4.97,4.63,4.65,282612,10.916904361756153,8.09895000000002,4.979999999999985
2016-10-05,4.69,4.7,4.51,4.52,285390,9.951793960650136,8.043050000000019,4.883999999999984
2016-10-06,4.5,4.78,4.41,4.57,330359,13.132659784165867,7.98735000000002,4.817999999999985
2016-10-07,4.59,4.6455,4.45,4.49,152578,12.379187810715536,7.93545000000002,4.737999999999985
2016-10-10,4.49,4.76,4.48,4.65,273346,22.016023709800052,7.887450000000019,4.690999999999986
2016-10-11,4.68,4.73,4.53,4.54,135877,20.358250810921916,7.838250000000019,4.646999999999986
2016-10-12,4.53,4.64,4.46,4.58,168176,22.639421841278235,7.789650000000019,4.6239999999999855
2016-10-13,4.53,4.5727,4.38,4.4,239685,19.879930048484383,7.739450000000018,4.587999999999985
2016-10-14,4.38,4.42,4.2669999999999995,4.36,175123,19.316469268603285,7.6883500000000184,4.547999999999986
2016-10-17,4.4,4.5,4.325,4.35,77025,19.170184260724483,7.636250000000019,4.510999999999986
2016-10-18,4.4,4.885,4.35,4.7,396741,37.11927136568149,7.58705000000002,4.515999999999986
2016-10-19,4.75,4.95,4.6,4.85,320520,42.96477376373311,7.539750000000019,4.548999999999987
2016-10-20,4.8,4.9,4.5,4.65,342265,37.90507092437813,7.492450000000019,4.556999999999986
2016-10-21,4.7,4.7,4.6,4.65,130480,37.90507092437813,7.444350000000019,4.572999999999986
2016-10-24,4.7,4.8,4.45,4.55,150157,35.48203228573074,7.394550000000018,4.562999999999986
2016-10-25,4.5,4.55,4.25,4.4,242329,32.16103178060558,7.343550000000018,4.548999999999986
2016-10-26,4.4,4.6,4.3,4.4,201124,32.16103178060558,7.286150000000018,4.530999999999986
2016-10-27,4.35,4.45,4.3,4.45,92636,34.529956166584654,7.229650000000018,4.535999999999986
2016-10-28,4.45,4.6001,4.35,4.55,146576,39.10963694644948,7.175450000000017,4.554999999999986
2016-10-31,4.6,4.75,4.55,4.7,156161,45.29155045869148,7.1235500000000185,4.5899999999999865
2016-11-01,4.7,5.0,4.4705,4.5,307333,39.529013111635656,7.070050000000018,4.569999999999986
2016-11-02,4.5,4.6431,4.4,4.55,84987,41.53182782952752,7.020150000000018,4.539999999999986
2016-11-03,4.6,4.8,4.45,4.5,123125,40.10148909160521,6.967850000000018,4.524999999999986
2016-11-04,4.05,4.35,4.05,4.15,202479,31.836143261831936,6.9128500000000175,4.474999999999985
2016-11-07,4.2,4.2,3.75,3.85,363818,26.74730691219267,6.854050000000018,4.404999999999986
2016-11-08,3.85,4.05,3.51,3.9,407854,28.79031704015368,6.792450000000018,4.354999999999986
2016-11-09,3.85,4.35,3.75,4.3,338166,42.58590251748312,6.735450000000018,4.344999999999986
2016-11-10,4.35,4.5,4.2,4.45,219010,46.751919110102754,6.681050000000019,4.344999999999986
2016-11-11,4.5,4.55,4.35,4.55,111983,49.38852300225622,6.627550000000018,4.344999999999986
2016-11-14,4.6,4.65,4.3501,4.5,140752,48.10591456581376,6.5732500000000185,4.324999999999986
2016-11-15,4.45,4.5,4.35,4.45,71221,46.7971188848018,6.51465000000002,4.319999999999986
2016-11-16,4.45,4.5,4.35,4.4,66568,45.465023031703566,6.461350000000019,4.304999999999986
2016-11-17,4.4,4.4,4.2,4.2,97794,40.499034577625046,6.4062500000000195,4.274999999999986
2016-11-18,4.25,4.3,4.05,4.2,152512,40.499034577625046,6.350150000000021,4.279999999999987
2016-11-21,4.2,4.55,4.2,4.5,188671,49.99983790708419,6.29735000000002,4.344999999999986
2016-11-22,4.55,4.6,4.05,4.15,219493,41.645118143621616,6.240750000000021,4.369999999999987
2016-11-23,4.2,4.35,4.05,4.25,99276,44.49865469598418,6.1859500000000205,4.364999999999987
2016-11-25,4.2,4.35,4.2,4.35,66417,47.275206718095895,6.133850000000021,4.354999999999987
2016-11-28,4.3,4.3,4.0,4.0,155058,39.77511642284365,6.077450000000022,4.299999999999987
2016-11-29,4.05,4.55,3.9,4.3,672900,47.46808845411871,6.019250000000021,4.279999999999987
2016-11-30,4.35,4.4,4.05,4.2,271779,45.38689667396893,5.9591500000000215,4.254999999999987
2016-12-01,4.15,4.3,4.15,4.2,197131,45.38689667396893,5.898650000000021,4.234999999999987
2016-12-02,4.2,4.3,4.15,4.15,153805,44.26157522681629,5.839650000000022,4.229999999999987
2016-12-05,4.2,4.3,4.1,4.25,145944,47.08724348509972,5.782150000000022,4.234999999999987
2016-12-06,4.25,4.5,4.2,4.3,129810,48.49324364737556,5.726350000000021,4.2149999999999865
2016-12-07,4.25,4.75,4.25,4.65,264614,57.08887214023575,5.674650000000021,4.264999999999986
2016-12-08,4.65,4.85,4.6499,4.7,130661,58.16301117240453,5.621950000000021,4.309999999999986
2016-12-09,4.7,5.0,4.6,4.95,173941,63.13227037199003,5.571950000000021,4.369999999999987
2016-12-12,5.0,5.1,4.7,4.8,174135,58.63235348921854,5.52175000000002,4.449999999999987
2016-12-13,4.85,5.0,4.7,5.0,142626,62.473128476573955,5.47325000000002,4.519999999999987
2016-12-14,5.0,5.0794,4.8,4.95,161071,60.94958964118427,5.41915000000002,4.594999999999986
2016-12-15,4.9,5.1,4.7,4.75,287076,55.155396593715814,5.38665000000002,4.649999999999986
2016-12-16,4.75,4.95,4.7,4.8,372154,56.27452872718752,5.35935000000002,4.7149999999999865
2016-12-19,4.85,5.0,4.7,4.85,112162,57.41891485951662,5.33385000000002,4.774999999999986
2016-12-20,4.95,5.0,4.8,4.85,111135,57.41891485951662,5.308450000000021,4.829999999999987
2016-12-21,4.85,4.85,4.7001,4.75,123552,54.13269155494933,5.281750000000021,4.839999999999987
2016-12-22,4.75,4.75,4.5,4.55,124894,48.19206435127558,5.25345000000002,4.824999999999987
2016-12-23,4.5,4.6421,4.5,4.55,68609,48.19206435127558,5.225150000000021,4.784999999999986
2016-12-27,4.5,4.6,4.45,4.5,107303,46.70594324912252,5.197650000000021,4.754999999999987
2016-12-28,4.75,4.75,4.2,4.25,244356,40.05491000104783,5.17065000000002,4.679999999999986
2016-12-29,4.25,4.35,4.1,4.3,247127,41.8387877982702,5.144150000000019,4.614999999999986
2016-12-30,4.25,4.35,4.05,4.1,634958,37.0848578590906,5.117150000000019,4.549999999999986
2017-01-03,4.2,4.2,4.0,4.05,147927,35.98405763421063,5.08955000000002,4.474999999999985
2017-01-04,4.1,4.55,4.1,4.55,169518,51.490803117212195,5.066050000000019,4.444999999999985
2017-01-05,4.5,4.55,4.3,4.35,57374,46.625593430424765,5.03915000000002,4.394999999999985
2017-01-06,4.1,4.6,4.1,4.45,222234,49.209682689252475,5.01365000000002,4.364999999999986
2017-01-09,4.45,4.55,4.225,4.25,53540,44.56280104164703,4.986450000000019,4.334999999999986
2017-01-10,4.25,4.45,4.15,4.4,81221,48.491391951344895,4.962250000000019,4.319999999999986
2017-01-11,4.35,4.75,4.3,4.7,194826,55.31224570795475,4.940850000000019,4.3399999999999865
2017-01-12,4.65,4.795,4.5,4.5,94839,50.51014802766086,4.919550000000019,4.364999999999986
2017-01-13,4.5,4.5,4.2,4.3,119168,46.19142145482566,4.895950000000019,4.364999999999986
2017-01-17,4.3,4.5,4.1,4.35,217759,47.40221259665815,4.872550000000019,4.389999999999986
2017-01-18,4.4,4.45,4.1,4.3,253698,46.28070463393007,4.846350000000019,4.414999999999987
2017-01-19,4.3,4.3,4.1,4.2,159411,44.03665356887888,4.82005000000002,4.379999999999987
2017-01-20,4.15,4.2001,4.1,4.1,148079,41.85127753599176,4.79325000000002,4.354999999999987
2017-01-23,4.15,4.2,4.05,4.05,125592,40.762040325760935,4.76655000000002,4.314999999999986
2017-01-24,4.1,4.15,4.05,4.05,141758,40.762040325760935,4.74025000000002,4.294999999999986
2017-01-25,4.1,4.15,4.05,4.1,113817,42.49771458304826,4.71585000000002,4.264999999999986
2017-01-26,4.05,4.4,4.05,4.4,320944,51.65125794633579,4.69435000000002,4.234999999999986
2017-01-27,4.4,4.4,4.15,4.35,117490,50.21648274751949,4.672350000000019,4.219999999999986
2017-01-30,4.3,4.4,4.3,4.4,154685,51.6624946715359,4.651050000000019,4.229999999999986
2017-01-31,4.35,4.5,4.3,4.4,184479,51.6624946715359,4.62955000000002,4.234999999999986
2017-02-01,4.4,4.45,4.2,4.3,209960,48.40153945234132,4.607850000000019,4.234999999999986
2017-02-02,4.35,4.5,4.2,4.45,217330,53.1758963062273,4.589850000000019,4.259999999999986
2017-02-03,4.45,4.5,4.3,4.35,107931,49.8634140042969,4.571950000000019,4.284999999999986
2017-02-06,4.3,4.4,4.25,4.3,93073,48.24515821142356,4.555050000000019,4.309999999999986
2017-02-07,4.3,4.4,4.25,4.35,158324,49.992916498844195,4.53835000000002,4.3399999999999865
2017-02-08,4.3,4.45,4.3,4.4,108432,51.74773721421766,4.52355000000002,4.369999999999986
2017-02-09,4.4,4.48,4.4,4.45,64949,53.50482631099681,4.5088000000000195,4.374999999999987
2017-02-10,4.3,4.31,3.8,3.9,555816,37.38005914828941,4.49000000000002,4.329999999999986
2017-02-13,3.9,3.98,3.8,3.85,155402,36.308776413858084,4.47210000000002,4.274999999999986
2017-02-14,3.85,3.85,3.6,3.65,237899,32.31885156323605,4.453800000000019,4.199999999999987
2017-02-15,3.7,3.9,3.65,3.7,112452,34.263688204654656,4.438500000000019,4.139999999999987
2017-02-16,3.7,3.83,3.65,3.75,115818,36.236881545312045,4.4231000000000185,4.069999999999987
2017-02-17,3.8,3.8,3.65,3.8,82017,38.233530739289726,4.409900000000019,4.014999999999986
2017-02-21,3.8,3.8,3.7,3.75,61282,36.98626948516257,4.397600000000018,3.9599999999999866
2017-02-22,3.7,3.75,3.65,3.7,112020,35.730983501602296,4.3865000000000185,3.8949999999999867
2017-02-23,3.75,3.75,3.65,3.65,48538,34.47106757170121,4.375400000000019,3.819999999999987
2017-02-24,3.65,3.95,3.6,3.9,152996,44.927551409566945,4.366800000000018,3.7649999999999864
2017-02-27,3.9,4.05,3.79,3.95,183426,46.757446259329605,4.3591000000000175,3.7699999999999867
2017-02-28,3.95,4.0,3.8,3.8,278125,42.22467312653806,4.350600000000018,3.7649999999999864
2017-03-01,3.8,4.0,3.75,3.9,243111,45.98415340658835,4.344400000000018,3.7899999999999863
2017-03-02,4.2,4.2,3.65,4.05,316632,51.12193187824543,4.339200000000019,3.824999999999986
2017-03-03,4.05,4.05,3.61,3.7,388841,41.26031373418728,4.331300000000018,3.819999999999986
2017-03-06,3.7,3.73,3.55,3.6,174630,38.94852280850885,4.320800000000019,3.7999999999999865
2017-03-07,3.6,3.6,3.2,3.3,580165,32.97876915993555,4.308400000000018,3.754999999999986
2017-03-08,3.25,3.55,3.16,3.45,222394,38.088428363906374,4.297100000000018,3.729999999999986
2017-03-09,3.45,3.5,3.4,3.4,75428,37.07379302233284,4.287100000000018,3.7049999999999863
2017-03-10,3.4,3.6,3.4,3.55,134571,42.060328352836834,4.279000000000019,3.669999999999986
2017-03-13,3.55,3.6,3.55,3.6,65613,43.66292801281443,4.271500000000018,3.634999999999986
2017-03-14,3.65,4.25,3.55,4.05,772695,55.57319054608155,4.265000000000018,3.659999999999986
2017-03-15,4.05,4.25,4.0,4.15,369114,57.71267645818365,4.258000000000019,3.684999999999986
2017-03-16,4.15,4.55,4.1,4.55,288588,64.97793024316246,4.257000000000018,3.734999999999986
2017-03-17,4.5,4.65,4.4,4.55,217139,64.97793024316246,4.256000000000019,3.819999999999985
2017-03-20,4.5,4.65,4.4,4.55,152901,64.97793024316246,4.256000000000019,3.914999999999985
2017-03-21,4.6,4.6,4.4,4.4,44268,60.1386622665312,4.256000000000019,4.024999999999985
2017-03-22,4.4,4.5,4.15,4.4,128336,60.1386622665312,4.256000000000019,4.119999999999985
2017-03-23,4.4,4.6,4.4,4.4,45938,60.1386622665312,4.255500000000019,4.219999999999985
2017-03-24,4.45,4.55,4.4,4.5,83601,62.466212084514154,4.2550000000000185,4.314999999999985
2017-03-27,4.5,4.95,4.5,4.93,358321,70.45504861324223,4.2573000000000185,4.447999999999984
2017-03-28,4.9,5.59,4.73,5.5,491576,77.34013678432163,4.267300000000019,4.592999999999985
2017-03-29,5.55,5.55,5.2,5.45,229142,75.67421734268828,4.276300000000019,4.722999999999986
2017-03-30,5.4,5.5,5.25,5.35,368703,72.31903326795478,4.284800000000019,4.802999999999986
2017-03-31,5.3,5.75,5.21,5.75,218802,76.75804029384192,4.300800000000019,4.922999999999986
2017-04-03,5.85,5.95,5.6,5.95,303205,78.60544687496508,4.321800000000019,5.062999999999986
2017-04-04,5.95,6.0,5.55,5.6,141724,68.3644384102647,4.3388000000000195,5.182999999999987
2017-04-05,5.7,5.9,5.55,5.55,341355,67.02109136926985,4.35130000000002,5.297999999999987
2017-04-06,5.55,5.9,5.55,5.85,190207,70.73660315384556,4.36530000000002,5.442999999999987
2017-04-07,5.85,6.0,5.77,5.85,242645,70.73660315384556,4.37830000000002,5.577999999999987
2017-04-10,5.85,5.95,5.8,5.95,163023,71.95795328701173,4.39280000000002,5.679999999999987
2017-04-11,5.95,6.0,5.58,5.7,203900,64.68901957662547,4.40530000000002,5.699999999999988
2017-04-12,5.7,5.95,5.45,5.8,151988,66.16149400408796,4.41930000000002,5.734999999999987
2017-04-13,5.8,5.95,5.75,5.8,95779,66.16149400408794,4.43530000000002,5.779999999999987
2017-04-17,5.8,5.85,5.5,5.85,163777,66.96042955799163,4.451800000000021,5.789999999999987
2017-04-18,5.8,5.95,5.75,5.8,136320,65.30008211039234,4.464800000000021,5.774999999999986
2017-04-19,5.75,5.8,5.55,5.65,164475,60.456881818740236,4.47980000000002,5.779999999999986
2017-04-20,5.65,5.7,5.5,5.6,121887,58.888989497439134,4.493300000000021,5.784999999999987
2017-04-21,5.6,5.63,5.4,5.45,290924,54.33631491582074,4.50430000000002,5.744999999999987
2017-04-24,5.55,5.6,5.4,5.45,113772,54.33631491582074,4.51880000000002,5.704999999999987
2017-04-25,5.55,5.75,5.35,5.6,343157,58.093664144080385,4.531800000000021,5.669999999999987
2017-04-26,5.6,5.95,5.6,5.85,219905,63.486286878836026,4.548300000000021,5.684999999999986
2017-04-27,5.9,6.0,5.65,5.9,131871,64.47101828367784,4.565300000000021,5.694999999999987
2017-04-28,5.95,5.95,5.8,5.85,112434,62.65141237363344,4.582300000000021,5.699999999999987
2017-05-01,5.9,5.9,5.35,5.4,244623,49.19422924440863,4.593800000000021,5.654999999999987
2017-05-02,5.35,5.7,5.35,5.6,126615,53.93052412074233,4.606800000000021,5.634999999999987
2017-05-03,5.6,5.7,5.5,5.6,99776,53.93052412074233,4.616300000000021,5.6299999999999875
2017-05-04,5.55,5.63,5.3,5.55,154210,52.511182740366266,4.624800000000022,5.624999999999988
2017-05-05,5.55,5.6,5.5,5.55,42929,52.511182740366266,4.630800000000022,5.6349999999999865
2017-05-08,5.55,5.7,5.2,5.65,248264,55.24336112184634,4.639300000000022,5.654999999999986
2017-05-09,5.7,5.9,5.45,5.8,206533,59.049245156845885,4.647300000000022,5.674999999999986
2017-05-10,5.7,5.85,5.4,5.5,323436,49.908398920414974,4.652800000000022,5.6399999999999855
2017-05-11,5.5,5.64,4.95,5.2,300539,42.777107958281114,4.6573000000000215,5.569999999999986
2017-05-12,5.15,5.18,4.8,4.83,104609,35.95367459351745,4.657600000000022,5.467999999999986
2017-05-15,4.75,4.85,4.55,4.8,223093,35.45978278868451,4.657100000000021,5.407999999999985
2017-05-16,4.8,5.04,4.5,4.55,166169,31.56807619649844,4.654100000000021,5.302999999999985
2017-05-17,4.5,4.65,4.35,4.55,199393,31.56807619649844,4.652100000000021,5.197999999999984
2017-05-18,4.55,4.75,4.35,4.55,163460,31.56807619649844,4.652100000000021,5.097999999999985
2017-05-19,4.5,4.8,4.45,4.75,134511,38.330725906755774,4.654100000000021,5.017999999999985
2017-05-22,4.75,4.9,4.75,4.85,53606,41.44649815281698,4.657600000000022,4.9379999999999855
2017-05-23,4.85,4.95,4.8,4.85,72737,41.44649815281698,4.663600000000022,4.842999999999986
2017-05-24,4.85,4.9,4.8,4.85,61265,41.44649815281698,4.669100000000022,4.777999999999986
2017-05-25,4.9,5.0,4.8,4.9,115132,43.237445645560584,4.677100000000022,4.747999999999985
2017-05-26,4.9,4.97,4.7,4.85,104414,41.858650068920454,4.685100000000022,4.749999999999986
2017-05-30,4.8,4.9,4.78,4.8,46628,40.46887143998587,4.687600000000021,4.749999999999986
2017-05-31,4.75,4.9,4.6,4.85,128082,42.52396635415283,4.692600000000022,4.779999999999986
2017-06-01,4.8,4.95,4.75,4.8,94439,40.99972616550251,4.696100000000022,4.804999999999986
2017-06-02,4.75,4.95,4.3,4.4,200936,31.325906962618774,4.697600000000022,4.789999999999987
2017-06-05,4.4,4.46,4.3,4.4,121028,31.325906962618774,4.697600000000022,4.754999999999987
2017-06-06,4.4,4.4,4.1,4.1,93136,25.991572975863548,4.6916000000000215,4.679999999999986
2017-06-07,4.1,4.3,4.0,4.0,386314,24.494286922184713,4.686600000000022,4.594999999999986
2017-06-08,4.1,4.15,3.95,4.15,173744,30.922425605762896,4.685100000000022,4.524999999999986
2017-06-09,4.15,4.24,3.95,4.05,149372,29.141248891228074,4.6821000000000215,4.439999999999985
2017-06-12,4.1,4.15,3.55,3.63,292376,23.11814435731175,4.675400000000021,4.317999999999985
2017-06-13,3.6,3.8,3.55,3.75,159147,27.715161213971385,4.670900000000021,4.212999999999986
2017-06-14,3.8,3.85,3.43,3.5,171146,24.436911704858005,4.664900000000021,4.077999999999986
2017-06-15,3.55,3.65,3.35,3.6,219402,28.10040751580901,4.660400000000021,3.9579999999999864
2017-06-16,3.55,3.75,3.4,3.75,355841,33.322463105661114,4.657400000000021,3.8929999999999865
2017-06-19,3.75,4.05,3.5,4.0,279820,41.01218767649847,4.656400000000021,3.8529999999999864
2017-06-20,4.1,4.2,3.75,3.85,281868,38.16794927131504,4.650900000000021,3.8279999999999865
2017-06-21,3.85,4.0,3.6,3.7,163684,35.51545118138459,4.644400000000021,3.7979999999999867
2017-06-22,3.7,4.0,3.7,3.9,91701,41.366399194974456,4.639400000000021,3.772999999999987
2017-06-23,3.9,4.05,3.8,4.0,199735,44.09761249040184,4.635400000000021,3.7679999999999874
2017-06-26,4.0,4.09,3.8,3.85,82392,41.01163946696271,4.630900000000022,3.789999999999987
2017-06-27,3.8,4.0,3.75,3.8,182912,40.006624821226,4.624400000000022,3.7949999999999866
2017-06-28,3.85,3.9,3.65,3.7,268598,38.000889154769425,4.617900000000021,3.814999999999987
2017-06-29,3.75,3.81,3.6,3.75,170543,39.63061014108362,4.612400000000021,3.8299999999999867
2017-06-30,3.8,3.95,3.8,3.9,92786,44.3561447402332,4.60790000000002,3.844999999999987
2017-07-03,3.9,4.05,3.8,4.0,46967,47.31687674766995,4.603900000000021,3.844999999999987
2017-07-05,3.95,4.05,3.8,3.9,289000,44.75248860287382,4.598400000000021,3.8499999999999863
2017-07-06,3.9,3.95,3.85,3.9,77252,44.75248860287382,4.598400000000021,3.869999999999986
2017-07-07,3.85,4.1,3.85,4.0,214204,48.019690112867224,4.59990000000002,3.879999999999986
2017-07-10,4.0,4.2,4.0,4.1,88652,51.13193004852099,4.604400000000021,3.8899999999999864
2017-07-11,4.15,4.2,4.05,4.15,178576,52.65820785408739,4.608900000000021,3.919999999999986
2017-07-12,4.25,4.55,4.22,4.35,252924,58.272277070735,4.614900000000021,3.9749999999999863
2017-07-13,4.4,4.4,4.15,4.4,121918,59.563298591036116,4.620900000000021,4.044999999999986
2017-07-14,4.35,4.4,4.0,4.2,104176,52.55848889965916,4.62540000000002,4.0899999999999865
2017-07-17,4.15,4.35,4.1,4.3,65341,55.383791374573576,4.631400000000021,4.129999999999987
2017-07-18,4.25,4.25,4.1,4.2,98803,52.045860685254624,4.636900000000021,4.149999999999986
2017-07-19,4.3,4.4,4.2,4.4,36468,57.55558493360731,4.641900000000021,4.199999999999987
2017-07-20,4.4,4.4,4.25,4.3,105216,54.202258489024885,4.645400000000021,4.239999999999986
2017-07-21,4.35,4.35,4.15,4.2,111247,51.00217199610037,4.649400000000021,4.2599999999999865
2017-07-24,4.15,4.25,4.0,4.05,439301,46.56151359898742,4.650900000000021,4.254999999999987
2017-07-25,4.05,4.15,4.0,4.15,57655,49.705445185215005,4.651900000000021,4.254999999999987
2017-07-26,4.2,4.25,4.15,4.2,75934,51.24981013846505,4.656900000000021,4.239999999999986
2017-07-27,4.2,4.25,3.9,3.95,192638,43.97833620066196,4.6604000000000205,4.194999999999987
2017-07-28,3.9,4.0,3.75,3.85,261058,41.44525186683425,4.665900000000021,4.159999999999987
2017-07-31,3.85,3.9,3.85,3.85,40476,41.44525186683425,4.6699000000000215,4.114999999999987
2017-08-01,3.9,3.9,3.8,3.85,47883,41.44525186683425,4.674400000000022,4.079999999999987
2017-08-02,3.85,3.85,3.5,3.7,221361,37.40854695967831,4.675900000000022,4.009999999999987
2017-08-03,3.7,4.05,3.7,4.0,90339,48.2621777252556,4.679900000000021,3.9799999999999875
2017-08-04,4.0,4.03,3.9,3.9,38996,45.43401401266109,4.678400000000021,3.9499999999999873
2017-08-07,3.9,4.1,3.9,4.0,124490,48.673134180063315,4.676900000000021,3.9449999999999874
2017-08-08,4.0,4.05,3.8,4.05,165981,50.26292498914751,4.671900000000021,3.934999999999987
2017-08-09,4.0,4.1,4.0,4.0,94184,48.64045183290303,4.666400000000021,3.914999999999987
2017-08-10,4.0,4.05,3.9,3.9,151195,45.47853183691198,4.659900000000021,3.909999999999987
2017-08-11,3.7,3.8,3.5,3.75,346971,41.15668289191492,4.653400000000021,3.8999999999999866
2017-08-14,3.8,4.1,3.75,4.1,210241,52.49953937719016,4.650400000000022,3.9249999999999865
2017-08-15,4.1,4.1,3.8,3.8,76748,44.569103116586014,4.644400000000021,3.919999999999986
2017-08-16,3.85,3.9,3.75,3.8,74831,44.56910311658601,4.637400000000022,3.9299999999999855
2017-08-17,3.8,3.8,3.7,3.7,50434,42.11000963430624,4.625100000000021,3.8999999999999857
2017-08-18,3.7,3.75,3.65,3.75,79281,43.780271537377274,4.607600000000022,3.884999999999986
2017-08-21,3.75,3.75,3.6,3.6,105991,40.04725597885896,4.5891000000000215,3.844999999999986
2017-08-22,3.6,3.9,3.6,3.85,50366,48.004783876578294,4.574100000000022,3.8249999999999864
2017-08-23,3.8,3.8,3.7,3.75,57920,45.408507019278396,4.554100000000022,3.7999999999999865
2017-08-24,3.85,3.85,3.75,3.8,18858,46.95333199089129,4.532600000000022,3.7899999999999863
2017-08-25,3.83,3.85,3.8,3.85,25409,48.52210382164991,4.515100000000022,3.7999999999999865
2017-08-28,3.8,4.0,3.8,4.0,56898,53.01160624142664,4.499600000000022,3.7899999999999863
2017-08-29,4.0,4.0,3.85,3.95,65577,51.40235495399377,4.480600000000021,3.804999999999987
2017-08-30,3.95,3.95,3.65,3.65,137711,42.97315955504172,4.458600000000021,3.789999999999987
2017-08-31,3.7,3.9,3.7,3.85,112349,48.979887239135515,4.437600000000021,3.804999999999987
2017-09-01,3.85,4.0,3.8,4.0,89859,52.98012708123299,4.420600000000022,3.8299999999999867
2017-09-05,3.95,4.15,3.8603,4.1,119943,55.48586682832448,4.403600000000022,3.879999999999987
2017-09-06,4.05,4.7,4.05,4.5,273771,63.79674327079301,4.390600000000021,3.944999999999987
2017-09-07,4.45,4.6,4.26,4.55,86505,64.68433050063979,4.3776000000000215,4.024999999999986
2017-09-08,4.65,4.9,4.65,4.85,215179,69.51383077365216,4.368100000000021,4.129999999999987
2017-09-11,4.8,4.9,4.35,4.68,184292,64.15946728562639,4.358400000000022,4.212999999999987
2017-09-12,4.55,4.85,4.55,4.7,96809,64.50585233406888,4.3494000000000215,4.282999999999987
