timestamp,open,high,low,close,volume,rsi,sma5,ema5
2016-03-04,102.37,103.75,101.37,103.01,46055100,63.936066393867186,100.49600000000002,100.81221410243359
2016-03-07,102.39,102.83,100.96,101.87,35915810,59.92691852877874,101.53200000000002,101.16480940162239
2016-03-08,100.78,101.76,100.4,101.03,31182194,57.08639807613299,101.63200000000002,101.11987293441493
2016-03-09,101.31,101.58,100.27,101.12,27201683,57.319824532469035,101.70600000000002,101.11991528960995
2016-03-10,101.41,102.24,100.15,101.17,33513577,57.458271173035705,101.64000000000001,101.1366101930733
2016-03-11,102.24,102.28,101.5,102.26,27408237,60.46876528402357,101.49000000000001,101.51107346204887
2016-03-14,101.91,102.91,101.78,102.52,25076062,61.17454749278429,101.62,101.84738230803258
2016-03-15,103.96,105.18,103.85,104.58,40067734,66.30724230153592,102.33000000000001,102.75825487202172
2016-03-16,104.61,106.31,104.59,105.97,38303493,69.2602309607073,103.30000000000003,103.82883658134782
2016-03-17,105.52,106.47,104.96,105.8,34420705,68.46983752967266,104.22600000000003,104.48589105423187
2016-03-18,106.34,106.5,105.19,105.92,44205171,68.74101355252579,104.95800000000001,104.96392736948792
2016-03-21,105.93,107.65,105.1401,105.91,35502678,68.68799725809694,105.63600000000001,105.27928491299194
2016-03-22,105.25,107.29,105.21,106.72,32444375,70.66176958417985,106.06400000000001,105.75952327532796
2016-03-23,106.48,107.07,105.9,106.13,25703495,67.33240020165795,106.096,105.88301551688531
2016-03-24,105.47,106.25,104.89,105.67,26132955,64.77002887327828,106.07000000000001,105.8120103445902
2016-03-28,106.0,106.19,105.06,105.19,19411372,62.11374917429614,105.924,105.60467356306013
2016-03-29,104.89,107.79,104.88,107.68,31190083,69.17584604801544,106.27800000000002,106.2964490420401
2016-03-30,108.65,110.42,108.6,109.56,45601149,73.23278451922259,106.846,107.38429936136006
2016-03-31,109.72,109.9,108.88,108.99,25888449,70.21532897280674,107.418,107.91953290757337
2016-04-01,108.78,110.0,108.2,109.99,25873950,72.36652810660672,108.282,108.60968860504892
2016-04-04,110.42,112.19,110.27,111.12,37356204,74.59907441378387,109.46799999999999,109.44645907003262
2016-04-05,109.51,110.73,109.42,109.81,26578652,67.7640236680273,109.89399999999998,109.56763938002175
2016-04-06,110.23,110.98,109.2,110.96,26404077,70.33372446049779,110.17399999999998,110.03175958668116
2016-04-07,109.95,110.42,108.12100000000001,108.54,31801870,59.57191076354753,110.08399999999997,109.53450639112077
2016-04-08,108.91,109.77,108.17,108.66,23581740,59.89956927557162,109.81799999999996,109.24300426074718
2016-04-11,108.97,110.61,108.83,109.02,29407518,60.922786322167596,109.39799999999995,109.1686695071648
2016-04-12,109.34,110.5,108.66,110.44,27232325,64.7441664706211,109.52399999999996,109.59244633810987
2016-04-13,110.8,112.34,110.8,112.04,33257316,68.48393684767713,109.73999999999997,110.40829755873992
2016-04-14,111.62,112.39,111.33,112.1,25473923,68.618369696879,110.45199999999996,110.97219837249328
2016-04-15,112.11,112.3,109.73,109.85,46938969,58.53501337806502,110.68999999999997,110.59813224832885
2016-04-18,108.89,108.95,106.94,107.48,60821461,50.17177136270454,110.38199999999998,109.55875483221924
2016-04-19,107.88,108.0,106.23,106.91,32384879,48.381378356721726,109.67599999999997,108.67583655481282
2016-04-20,106.64,108.09,106.06,107.13,30611030,49.13583342354006,108.69399999999996,108.16055770320854
2016-04-21,106.93,106.93,105.52,105.97,31552525,45.37036315155763,107.46799999999996,107.43037180213902
2016-04-22,105.01,106.48,104.62,105.68,33683121,44.45319582027948,106.63399999999997,106.84691453475935
2016-04-25,105.0,105.65,104.51,105.08,28031588,42.537248128097744,106.15399999999997,106.2579430231729
2016-04-26,103.91,105.3,103.91,104.35,56016165,40.2634696597871,105.64199999999998,105.6219620154486
2016-04-27,96.0,98.71,95.68,97.82,114602142,26.577659807064208,103.77999999999997,103.02130801029907
2016-04-28,97.61,97.88,94.25,94.83,82242690,22.762430632411437,101.55199999999996,100.29087200686604
2016-04-29,93.99,94.72,92.51,93.74,68531478,21.548057867967955,99.16399999999996,98.10724800457736
2016-05-02,93.965,94.08,92.4,93.64,48160104,21.43507396968748,96.87599999999996,96.6181653363849
2016-05-03,94.2,95.74,93.68,95.18,56831277,27.720423386328648,95.04199999999997,96.13877689092327
2016-05-04,95.2,95.9,93.82,94.19,41025475,26.26567322470669,94.31599999999997,95.48918459394885
2016-05-05,94.0,94.07,92.68,93.24,35890500,24.914491753339718,93.99799999999998,94.7394563959659
2016-05-06,93.37,93.45,91.85,92.72,43699886,24.18121538102578,93.79399999999998,94.06630426397727
2016-05-09,93.0,93.77,92.59,92.79,32936436,24.503339157893024,93.624,93.64086950931818
2016-05-10,93.33,93.57,92.11,93.42,33686836,27.489241536959256,93.272,93.56724633954545
2016-05-11,93.48,93.57,92.46,92.51,28719109,25.896053726542732,92.936,93.2148308930303
2016-05-12,92.72,92.78,89.47,90.34,76314690,22.541128149333744,92.35600000000002,92.25655392868687
2016-05-13,90.0,91.67,90.0,90.52,44392765,23.42730558374504,91.91600000000001,91.67770261912457
2016-05-16,92.39,94.39,91.65,93.88,61259756,37.745056921828585,92.134,92.41180174608304
2016-05-17,94.55,94.7,93.01,93.49,46916939,36.88299768280849,92.148,92.77120116405536
2016-05-18,94.16,95.21,93.89,94.56,42062391,40.872944715522344,92.558,93.36746744270357
2016-05-19,94.64,94.64,93.57,94.2,30442100,39.95772590827646,93.33000000000001,93.64497829513572
2016-05-20,94.64,95.43,94.52,95.22,32025968,43.797676471994365,94.27000000000002,94.16998553009047
2016-05-23,95.87,97.19,95.67,96.43,38018643,48.04274387396821,94.78000000000003,94.92332368672699
2016-05-24,97.22,98.09,96.84,97.9,35140174,52.71542805961918,95.66200000000003,95.91554912448466
2016-05-25,98.67,99.74,98.11,99.62,38642108,57.528413033158614,96.67400000000004,97.15036608298978
2016-05-26,99.68,100.73,98.64,100.41,56331159,59.564253920703926,97.91600000000003,98.23691072199318
2016-05-27,99.44,100.47,99.245,100.35,36341240,59.33163741903233,98.94200000000004,98.94127381466213
2016-05-31,99.6,100.4,98.82,99.86,42307212,57.361463568633056,99.62800000000003,99.24751587644141
2016-06-01,99.02,99.54,98.33,98.46,29173285,52.043988885019594,99.74000000000002,98.98501058429427
2016-06-02,97.6,97.84,96.63,97.72,40191600,49.435365837526426,99.36000000000001,98.56334038952951
2016-06-03,97.79,98.27,97.45,97.92,28504888,50.162442921776666,98.86200000000002,98.34889359301968
2016-06-06,97.99,101.89,97.55,98.63,23292504,52.759384452599896,98.51800000000003,98.44259572867979
2016-06-07,99.25,99.87,98.96,99.03,22409450,54.20712152375579,98.35200000000002,98.6383971524532
2016-06-08,99.02,99.56,98.68,98.94,20848131,53.80755909881488,98.44800000000002,98.73893143496879
2016-06-09,98.5,99.99,98.46,99.65,26601354,56.529764017835475,98.83400000000002,99.04262095664586
2016-06-10,98.53,99.3457,98.48,98.83,31712936,52.669232690427854,99.016,98.97174730443058
2016-06-13,98.69,99.12,97.1,97.34,38020494,46.460400058339395,98.75800000000001,98.42783153628706
2016-06-14,97.32,98.475,96.75,97.46,31931944,47.002263614900436,98.44400000000002,98.10522102419137
2016-06-15,97.82,98.41,97.03,97.14,29445227,45.6747338643209,98.08400000000002,97.78348068279425
2016-06-16,96.45,97.75,96.07,97.55,31326815,47.71244394358044,97.66400000000002,97.7056537885295
2016-06-17,96.62,96.65,95.3,95.33,61008219,39.14954123829283,96.96400000000001,96.913769192353
2016-06-20,96.0,96.57,95.03,95.1,34411901,38.381003466681285,96.516,96.30917946156866
2016-06-21,94.94,96.35,94.676,95.91,35546358,42.650805394102136,96.20600000000002,96.17611964104577
2016-06-22,96.25,96.89,95.35,95.55,29219122,41.281651286723964,95.88800000000002,95.96741309403052
2016-06-23,95.94,96.29,95.25,96.1,32240187,44.22736883975267,95.59800000000003,96.01160872935368
2016-06-24,92.91,94.655,92.65,93.4,75311356,34.95632228952002,95.21200000000003,95.14107248623579
2016-06-27,93.0,93.05,91.5,92.04,46622188,31.38728388298138,94.60000000000004,94.10738165749052
2016-06-28,92.9,93.66,92.14,93.59,40444914,39.027989627632316,94.13600000000004,93.93492110499368
2016-06-29,93.97,94.55,93.63,94.4,36531006,42.62381455350385,93.90600000000003,94.08994740332912
2016-06-30,94.44,95.77,94.3,95.6,35836356,47.558132012138095,93.80600000000004,94.59329826888607
2016-07-01,95.49,96.465,95.33,95.89,26026540,48.706184789991035,94.30400000000004,95.02553217925738
2016-07-05,95.39,95.4,94.46,94.99,27705210,45.38548313468841,94.89400000000003,95.01368811950492
2016-07-06,94.6,95.66,94.37,95.53,30949090,47.689931436346285,95.28200000000001,95.18579207966995
2016-07-07,95.7,96.5,95.62,95.94,25139558,49.43449967865624,95.59000000000002,95.43719471977997
2016-07-08,96.49,96.89,96.05,96.68,28912103,52.51280529058756,95.80600000000003,95.85146314651998
2016-07-11,96.75,97.65,96.73,96.98,23794945,53.742269705827255,96.02400000000003,96.22764209767999
2016-07-12,97.17,97.7,97.12,97.42,24167463,55.559598581176004,96.51000000000002,96.62509473178666
2016-07-13,97.41,97.67,96.84,96.87,25892171,52.76884499017487,96.77800000000002,96.7067298211911
2016-07-14,97.39,98.99,97.32,98.79,38918997,60.27110485247918,97.34800000000003,97.4011532141274
2016-07-15,98.92,99.3,98.5,98.78,30136990,60.217454894312894,97.76800000000003,97.86076880941827
2016-07-18,98.7,100.13,98.6,99.83,36493867,63.85556362288218,98.33800000000002,98.51717920627885
2016-07-19,99.56,100.0,99.34,99.87,23779924,63.99066308200256,98.82800000000002,98.96811947085257
2016-07-20,100.0,100.46,99.735,99.96,26275968,64.31386864306086,99.44600000000001,99.29874631390172
2016-07-21,99.83,101.0,99.13,99.43,32702028,60.85014403975925,99.57400000000001,99.34249754260115
2016-07-22,99.26,99.3,98.31,98.66,28313669,56.12118962603149,99.55,99.1149983617341
2016-07-25,98.25,98.84,96.92,97.34,40382921,49.07957576036013,99.05199999999999,98.52333224115607
2016-07-26,96.82,97.97,96.42,96.67,56239822,45.92948906057417,98.412,97.90555482743738
2016-07-27,104.265,104.35,102.75,102.95,92344820,67.18773543316706,99.01000000000002,99.58703655162492
2016-07-28,102.83,104.45,102.82,104.34,39869839,69.99924157358434,99.992,101.17135770108328
2016-07-29,104.19,104.55,103.68,104.21,27733688,69.40030963170975,101.102,102.18423846738885
2016-08-01,104.41,106.15,104.41,106.05,38167871,72.93068267237761,102.84399999999998,103.4728256449259
2016-08-02,106.05,106.07,104.0,104.48,33816556,65.94000825283288,104.40599999999998,103.8085504299506
2016-08-03,104.81,105.84,104.77,105.79,30202641,68.64102331474601,104.97399999999998,104.46903361996706
2016-08-04,105.58,106.0,105.28,105.87,27408650,68.80372370714285,105.27999999999997,104.93602241331138
2016-08-05,106.27,107.65,106.18,107.48,40553402,71.95706355087245,105.93399999999997,105.78401494220759
2016-08-08,107.52,108.37,107.16,108.37,28037220,73.54876906718613,106.39799999999995,106.64600996147173
2016-08-09,108.23,108.94,108.01,108.81,26315204,74.3246636651664,107.26399999999994,107.36733997431449
2016-08-10,108.71,108.9,107.76,108.0,24008505,70.23998162268278,107.70599999999995,107.578226649543
2016-08-11,108.52,108.93,107.85,107.93,27484506,69.88255099967891,108.11799999999994,107.69548443302867
2016-08-12,107.78,108.44,107.78,108.18,18660434,70.46069274220335,108.25799999999995,107.85698962201911
2016-08-15,108.14,109.54,108.08,109.48,25868209,73.32791367458482,108.47999999999995,108.39799308134607
2016-08-16,109.63,110.23,109.21,109.38,33794448,72.74299784019581,108.59399999999997,108.72532872089738
2016-08-17,109.1,109.37,108.34,109.22,25355976,71.75673787832231,108.83799999999997,108.89021914726492
2016-08-18,109.23,109.6,109.02,109.08,21984703,70.85154265212404,109.06799999999996,108.95347943150995
2016-08-19,108.77,109.69,108.36,109.36,25368072,71.62256572296397,109.30399999999995,109.0889862876733
2016-08-22,108.86,109.1,107.85,108.51,25820230,65.92188167703952,109.10999999999994,108.89599085844887
2016-08-23,108.59,109.32,108.53,108.85,21257669,67.05156461036584,109.00399999999995,108.88066057229925
2016-08-24,108.565,108.75,107.68,108.03,23675081,61.73611645723512,108.76599999999993,108.5971070481995
2016-08-25,107.39,107.88,106.68,107.57,25086248,58.91460013399949,108.46399999999994,108.254738032133
2016-08-26,107.41,107.95,106.31,106.94,27766291,55.19408400171074,107.97999999999993,107.81649202142201
2016-08-29,106.62,107.44,106.29,106.82,24970300,54.48824049843436,107.64199999999991,107.48432801428133
2016-08-30,105.8,106.5,105.5,106.0,24863945,49.80145366796292,107.07199999999992,106.98955200952089
2016-08-31,105.66,106.5699,105.64,106.1,29662406,50.36218637879651,106.68599999999992,106.69303467301393
2016-09-01,106.14,106.8,105.62,106.73,26701523,53.859033689090346,106.51799999999992,106.70535644867596
2016-09-02,107.7,108.0,106.82,107.73,26802450,58.81824903414733,106.6759999999999,107.0469042991173
2016-09-06,107.9,108.3,107.51,107.7,26880391,58.61471414216215,106.8519999999999,107.2646028660782
2016-09-07,107.83,108.76,107.07,108.36,42364328,61.75059014892868,107.32399999999991,107.62973524405214
2016-09-08,107.25,107.27,105.24,105.52,53002026,45.7028114230896,107.2079999999999,106.92649016270143
2016-09-09,104.64,105.72,103.13,103.13,46556984,36.99058329379788,106.4879999999999,105.66099344180095
2016-09-12,102.65,105.72,102.53,105.44,45292770,47.4229190332699,106.02999999999989,105.58732896120064
2016-09-13,107.51,108.79,107.24,107.95,62176190,55.956056101860604,106.07999999999988,106.37488597413376
2016-09-14,108.73,113.03,108.6,111.77,112340318,65.21023803159909,106.76199999999987,108.17325731608918
2016-09-15,113.86,115.73,113.49,115.57,90613177,71.60228726133843,108.77199999999989,110.63883821072612
2016-09-16,115.12,116.13,114.04,114.92,79886911,69.25819727145952,111.12999999999988,112.06589214048408
2016-09-19,115.19,116.18,113.25,113.58,47023046,64.56548499289045,112.75799999999988,112.57059476032272
2016-09-20,113.05,114.12,112.51,113.57,34514269,64.53034540862491,113.88199999999988,112.90372984021515
2016-09-21,113.85,113.98899999999999,112.441,113.55,36003185,64.45478990972119,114.23799999999987,113.1191532268101
2016-09-22,114.35,114.94,114.0,114.62,31073984,66.70110354954289,114.04799999999986,113.61943548454006
2016-09-23,114.42,114.79,111.55,112.71,52481151,59.475684635062706,113.60599999999985,113.3162903230267
2016-09-26,111.64,113.39,111.55,112.88,29869442,59.89213172325927,113.46599999999985,113.17086021535114
2016-09-27,113.0,113.18,112.34,113.09,24607412,60.4330501456261,113.36999999999985,113.1439068102341
2016-09-28,113.69,114.64,113.43,113.95,29641085,62.65434453144935,113.44999999999985,113.41260454015607
2016-09-29,113.16,113.8,111.8,112.18,35886990,55.720869872970944,112.96199999999985,113.00173636010405
2016-09-30,112.46,113.37,111.8,113.05,36379106,58.171099891528826,113.02999999999986,113.01782424006936
2016-10-03,112.71,113.05,112.28,112.52,21701760,56.13326325234115,112.95799999999986,112.85188282671291
2016-10-04,113.06,114.31,112.63,113.0,29736835,57.58255767220912,112.93999999999986,112.90125521780861
2016-10-05,113.4,113.66,112.69,113.05,21453089,57.739186822341544,112.75999999999985,112.9508368118724
2016-10-06,113.7,114.34,113.13,113.89,28779313,60.38570002233694,113.10199999999986,113.26389120791494
2016-10-07,114.31,114.56,113.51,114.06,24358443,60.91910254102452,113.30399999999986,113.52926080527662
2016-10-10,115.02,116.75,114.72,116.05,36235956,66.59018525986517,114.00999999999985,114.36950720351774
2016-10-11,117.7,118.69,116.2,116.3,64041043,67.23347039467956,114.66999999999985,115.01300480234516
2016-10-12,117.35,117.98,116.75,117.34,37586787,69.83545234368842,115.52799999999984,115.78866986823012
2016-10-13,116.79,117.44,115.72,116.98,35192406,67.82758941994771,116.14599999999984,116.18577991215341
2016-10-14,117.88,118.17,117.13,117.63,35652191,69.53097217604358,116.85999999999986,116.66718660810227
2016-10-17,117.33,117.84,116.78,117.55,23624896,69.0464304421767,117.15999999999985,116.96145773873485
2016-10-18,118.18,118.21,117.45,117.47,24553478,68.53211248267715,117.39399999999985,117.13097182582324
2016-10-19,117.25,117.76,113.8,117.12,20034594,66.20848321666308,117.34999999999984,117.12731455054883
2016-10-20,116.86,117.38,116.33,117.06,24125801,65.79662830723242,117.36599999999984,117.10487636703256
2016-10-21,116.81,116.91,116.28,116.6,23192665,62.58241854322675,117.15999999999985,116.93658424468838
2016-10-24,117.1,117.74,117.0,117.65,23538673,66.5939636264196,117.17999999999986,117.17438949645891
2016-10-25,117.95,118.36,117.31,118.25,48128970,68.66153414705887,117.33599999999986,117.53292633097261
2016-10-26,114.31,115.7,113.31,115.59,66134219,53.000222154377,117.02999999999986,116.88528422064842
2016-10-27,115.39,115.86,114.1,114.48,34562045,48.072590981179516,116.51399999999985,116.08352281376561
2016-10-28,113.87,115.21,113.45,113.72,37861662,44.98843265897512,115.93799999999985,115.29568187584374
2016-10-31,113.65,114.23,113.2,113.54,26419398,44.2641060695548,115.11599999999984,114.71045458389582
2016-11-01,113.46,113.77,110.53,111.49,43825812,36.96471030521283,113.76399999999985,113.63696972259721
2016-11-02,111.4,112.35,111.23,111.59,28331709,37.50609218790604,112.96399999999986,112.95464648173147
2016-11-03,110.98,111.46,109.55,109.83,26932602,32.25536684428843,112.03399999999985,111.91309765448764
2016-11-04,108.53,110.25,108.11,108.84,30836997,29.733775242661977,111.05799999999985,110.88873176965843
2016-11-07,110.08,110.51,109.46,110.41,32560000,38.01018939171988,110.43199999999986,110.72915451310563
2016-11-08,110.31,111.72,109.7,111.06,24254179,41.10322890179874,110.34599999999986,110.83943634207041
2016-11-09,109.88,111.32,108.05,110.88,59176361,40.50057198315792,110.20399999999987,110.85295756138028
2016-11-10,111.09,111.09,105.83,107.79,57134541,31.863628233747207,109.79599999999986,109.83197170758686
2016-11-11,107.12,108.87,106.55,108.43,34143898,34.95750019530391,109.71399999999986,109.36464780505791
2016-11-14,107.71,107.809,104.08,105.71,51175504,28.942530474168407,108.77399999999986,108.14643187003861
2016-11-15,106.57,107.68,106.1593,107.11,32264510,35.12958011760696,107.98399999999985,107.80095458002575
2016-11-16,106.7,110.23,106.6,109.99,58840522,45.619378994090525,107.80599999999986,108.53063638668382
2016-11-17,109.81,110.35,108.83,109.95,27632003,45.5093080044345,108.23799999999986,109.00375759112255
2016-11-18,109.72,110.54,109.66,110.06,28428917,45.89591608534055,108.56399999999985,109.3558383940817
2016-11-21,110.12,111.99,110.01,111.73,29264571,51.51962744526039,109.76799999999984,110.14722559605447
2016-11-22,111.95,112.42,111.4,111.8,25965534,51.74603568339831,110.70599999999983,110.69815039736964
2016-11-23,111.36,111.51,110.33,111.23,27426394,49.7102424932826,110.95399999999984,110.87543359824643
2016-11-25,111.13,111.87,110.95,111.79,11475922,51.71990239732092,111.32199999999985,111.18028906549762
2016-11-28,111.43,112.465,111.39,111.57,27193983,50.86002032816865,111.62399999999984,111.31019271033175
2016-11-29,110.78,112.03,110.07,111.46,28528750,50.40874481629096,111.56999999999985,111.3601284735545
2016-11-30,111.6,112.2,110.27,110.52,36162258,46.60332971599844,111.31399999999985,111.08008564903633
2016-12-01,110.365,110.94,109.03,109.49,37086862,42.791385340273344,110.96599999999985,110.55005709935756
2016-12-02,109.17,110.09,108.85,109.9,26527997,44.72939156783786,110.58799999999985,110.3333713995717
2016-12-05,110.0,110.03,108.25,109.11,34324540,41.791665264725324,110.09599999999985,109.9255809330478
2016-12-06,109.5,110.36,109.19,109.95,26195462,45.863109810513734,109.79399999999984,109.93372062203187
2016-12-07,109.26,111.19,109.16,111.03,29998719,50.64323417764067,109.89599999999984,110.29914708135458
2016-12-08,110.86,112.43,110.6,112.12,27068316,54.96520206360386,110.42199999999984,110.90609805423638
2016-12-09,112.31,114.7,112.31,113.95,34402627,61.12069221318857,111.23199999999986,111.92073203615759
2016-12-12,113.29,115.0,112.49,113.3,26374377,58.083886282152264,112.06999999999985,112.38048802410506
2016-12-13,113.84,115.92,113.75,115.19,43733811,63.72729887781202,113.11799999999985,113.31699201607005
2016-12-14,115.04,116.2,114.98,115.19,34031834,63.72729887781202,113.94999999999986,113.94132801071336
2016-12-15,115.38,116.73,115.23,115.82,46524544,65.52183831607084,114.68999999999987,114.56755200714224
2016-12-16,116.47,116.5,115.645,115.97,44351134,65.95373314233012,115.09399999999987,115.03503467142816
2016-12-19,115.8,117.38,115.75,116.64,27779423,67.88864320322773,115.76199999999987,115.57002311428545
2016-12-20,116.74,117.5,116.68,116.95,21424965,68.77293189018485,116.11399999999988,116.03001540952363
2016-12-21,116.8,117.4,116.78,117.06,23783165,69.09812098666056,116.48799999999987,116.37334360634908
2016-12-22,116.35,116.51,115.64,116.29,26085854,64.06853452333446,116.58199999999988,116.34556240423272
2016-12-23,115.59,116.52,115.59,116.52,14249484,64.8906089385766,116.69199999999987,116.40370826948848
2016-12-27,116.52,117.8,116.49,117.26,18296855,67.46940377561813,116.81599999999987,116.68913884632565
2016-12-28,117.52,118.0166,116.2,116.76,20905892,64.04637150781558,116.77799999999988,116.71275923088376
2016-12-29,116.45,117.1095,116.4,116.73,15039519,63.837098510757954,116.71199999999988,116.7185061539225
2016-12-30,116.65,117.2,115.43,115.82,30586265,57.68035054103069,116.61799999999987,116.419004102615
2017-01-03,115.8,116.33,114.76,116.15,28781865,59.21645394483722,116.54399999999987,116.32933606841
2017-01-04,115.85,116.51,115.75,116.02,21118116,58.31840883620952,116.29599999999986,116.22622404560667
2017-01-05,115.92,116.8642,115.81,116.61,22193587,61.194744984324096,116.26599999999988,116.35414936373778
2017-01-06,116.78,118.16,116.47,117.91,31751900,66.65488298849021,116.50199999999987,116.87276624249185
2017-01-09,117.95,119.43,117.94,118.99,33561948,70.383226416044,117.13599999999985,117.5785108283279
2017-01-10,118.77,119.38,118.3,119.11,24462051,70.77423982771943,117.72799999999987,118.08900721888526
2017-01-11,118.74,119.93,118.6,119.75,27588593,72.83420438787181,118.47399999999986,118.64267147925683
2017-01-12,118.895,119.3,118.21,119.25,27086220,68.7567954224415,119.00199999999987,118.84511431950456
2017-01-13,119.11,119.62,118.81,119.04,26111948,67.058791880795,119.22799999999987,118.91007621300304
2017-01-17,118.34,120.24,118.22,120.0,34439843,70.62962150856949,119.42999999999986,119.27338414200203
2017-01-18,120.0,120.5,119.71,119.99,23712961,70.54383832826004,119.60599999999985,119.51225609466802
2017-01-19,119.4,120.09,119.37,119.78,25597291,68.65797492808846,119.61199999999985,119.60150406311202
2017-01-20,120.45,120.45,119.7346,120.0,32597892,69.57559172707556,119.76199999999986,119.73433604207467
2017-01-23,120.0,120.81,119.77,120.08,22050218,69.92046332863075,119.96999999999984,119.84955736138312
2017-01-24,119.55,120.1,119.5,119.97,23211038,68.76621881247002,119.96399999999986,119.88970490758875
2017-01-25,120.42,122.1,120.28,121.88,32586673,76.1335048833547,120.34199999999984,120.55313660505917
2017-01-26,121.67,122.44,121.6,121.94,26337576,76.32244422819784,120.77399999999984,121.01542440337278
2017-01-27,122.14,122.35,121.6,121.95,20562944,76.35604021516713,121.16399999999985,121.32694960224852
2017-01-30,120.93,121.63,120.66,121.63,30377503,72.79648598975287,121.47399999999985,121.427966401499
2017-01-31,121.15,121.39,120.62,121.35,49200993,69.73322025576743,121.74999999999984,121.40197760099933
2017-02-01,127.03,130.49,127.01,128.75,111985040,86.22770831840177,123.12399999999984,123.85131840066622
2017-02-02,127.975,129.39,127.78,128.53,33710411,84.74899887722525,124.44199999999985,125.41087893377748
2017-02-03,128.31,129.19,128.16,129.08,24507301,85.42206347621165,125.86799999999985,126.63391928918499
2017-02-06,129.13,130.5,128.9,130.29,26845924,86.80204250094717,127.59999999999984,127.85261285945666
2017-02-07,130.54,132.09,130.45,131.53,38183841,88.05043076829247,129.63599999999983,129.0784085729711
2017-02-08,131.35,132.22,131.22,132.04,23004072,88.53094235330506,130.2939999999998,130.06560571531406
2017-02-09,131.65,132.445,131.12,132.42,28349859,88.88943948571155,131.07199999999983,130.85040381020937
2017-02-10,132.46,132.94,132.05,132.12,20065458,86.58831775255491,131.67999999999984,131.2736025401396
2017-02-13,133.08,133.82,132.75,133.29,23035421,87.90353416591356,132.27999999999983,131.94573502675973
2017-02-14,133.47,135.09,133.25,135.02,33226223,89.53734181983597,132.97799999999984,132.97049001783984
2017-02-15,135.52,136.27,134.62,135.51,35623100,89.95132791798864,133.67199999999985,133.81699334522656
2017-02-16,135.67,135.9,134.8398,135.345,22584555,88.6788902479384,134.25699999999986,134.3263288968177
2017-02-17,135.1,135.83,135.1,135.72,22198197,89.05774081624232,134.97699999999986,134.7908859312118
2017-02-21,136.23,136.75,135.98,136.7,24507156,89.99957983962545,135.65899999999988,135.42725728747453
2017-02-22,136.43,137.12,136.11,137.11,20836932,90.37292167056651,136.07699999999988,135.98817152498302
2017-02-23,137.38,137.48,136.3,136.53,20788186,85.50960947812743,136.2809999999999,136.16878101665534
2017-02-24,135.91,136.66,135.28,136.66,21776585,85.69541944095994,136.5439999999999,136.33252067777022
2017-02-27,137.14,137.435,136.28,136.93,20257426,86.09424999257213,136.7859999999999,136.53168045184682
2017-02-28,137.08,137.435,136.7,136.99,23482860,86.18642043969261,136.84399999999988,136.68445363456456
2017-03-01,137.89,140.15,137.595,139.79,36414585,89.63808609088431,137.37999999999985,137.71963575637636
2017-03-02,140.0,140.2786,138.76,138.96,26210984,83.01608172099891,137.86599999999987,138.1330905042509
2017-03-03,138.78,139.83,138.59,139.78,21571121,84.25372414239267,138.48999999999987,138.68206033616727
2017-03-06,139.365,139.77,138.5959,139.34,21750044,80.84919916113978,138.97199999999987,138.90137355744486
2017-03-07,139.06,139.98,138.79,139.52,17446297,81.18416114173257,139.47799999999987,139.10758237162992
2017-03-08,138.95,139.8,138.82,139.0,18707236,76.99445514901873,139.31999999999988,139.07172158108662
2017-03-09,138.74,138.79,137.05,138.68,22155904,74.44822358259424,139.2639999999999,138.94114772072442
2017-03-10,139.25,139.3571,138.64,139.14,19612801,75.6926483018919,139.1359999999999,139.00743181381628
2017-03-13,138.85,139.43,138.82,139.2,17421717,75.8578073397288,139.1079999999999,139.07162120921086
2017-03-14,139.3,139.65,138.84,138.99,15309065,73.96356617715784,139.0019999999999,139.0444141394739
2017-03-15,139.41,140.7501,139.025,140.46,25691774,78.08828284025908,139.29399999999993,139.5162760929826
2017-03-16,140.72,141.02,140.26,140.69,19231998,78.65797907354242,139.6959999999999,139.90751739532172
2017-03-17,141.0,141.0,139.89,139.99,43884952,72.48139489399063,139.86599999999993,139.93501159688114
2017-03-20,140.4,141.5,140.23,141.46,21542038,76.6313482492079,140.31799999999993,140.44334106458743
2017-03-21,142.11,142.8,139.73,139.84,39529912,64.99812662312132,140.48799999999994,140.2422273763916
2017-03-22,139.845,141.6,139.76,141.42,25860165,69.81161732988858,140.67999999999992,140.63481825092774
2017-03-23,141.26,141.5844,140.61,140.92,20346301,66.68623847042281,140.7259999999999,140.72987883395183
2017-03-24,141.5,141.74,140.35,140.64,22395563,64.9331094396157,140.8559999999999,140.69991922263455
2017-03-27,139.39,141.22,138.62,140.88,23575094,65.76391547725842,140.7399999999999,140.75994614842304
2017-03-28,140.91,144.04,140.62,143.8,33374805,73.87408865564967,141.53199999999987,141.77329743228202
2017-03-29,143.68,144.49,143.19,144.12,29189955,74.58463784894118,142.0719999999999,142.55553162152134
2017-03-30,144.19,144.5,143.5,143.93,21207252,73.30974779392015,142.6739999999999,143.0136877476809
2017-03-31,143.72,144.27,143.01,143.66,19661651,71.44093698839139,143.27799999999988,143.2291251651206
2017-04-03,143.71,144.12,143.05,143.7,19985714,71.55661897569402,143.84199999999987,143.38608344341372
2017-04-04,143.25,144.89,143.17,144.77,19891354,74.52882699429804,144.0359999999999,143.84738896227583
2017-04-05,144.22,145.46,143.81,144.02,27717854,69.07988996948401,144.01599999999988,143.90492597485056
